,station,id,name,category,menu,tel,addr,lat,lng,ribbonType,priceRange
6152,일산,1928,일산칼국수,"['한식(면류)', '칼국수']","닭칼국수, 냉콩국수(각 8천원) ",031-903-2208,경기도 고양시 일산동구 정발산동 1271-3,37.670477,126.786049,RIBBON_ONE,1만원 미만
6153,일산,2759,장수마을,"['한식(가금류)', '닭백숙']","누룽지백숙, 닭볶음탕(각 4만2천원), 메밀쟁반국수(소 7천원, 대 1만2천원), 파전(1만2천원) ",031-904-5533,경기도 고양시 일산동구 풍동 590-2,37.672537,126.79103,RIBBON_ONE,2~4만원대
6154,일산,30138,재이식당,"['아시아식', '베트남식']","쌀국수(1만1천원), 분보싸오, 코코넛커리(각 1만2천원), 보코(1만3천원), 볶음밥(9천5백원), 반미띳, 짜조(각 7천원)",070-7763-1036,경기도 고양시 일산동구 정발산동 1273-11,37.67029294124502,126.78527002443758,RIBBON_ONE,1~2만원대
6155,일산,5083,청춘구락부,"['한식(육류)', '양곱창']","특양(160g 3만원), 대창(200g 2만9천원), 소막창(180g 2만6천원), 곱창전골(중 4만8천원, 대 5만8천원) ",031-925-8899,경기도 고양시 일산동구 장항동 736-4 삼호빌딩,37.663837,126.766269,RIBBON_ONE,4~10만원대
6156,일산,6273,츠지,"['술집', '이자카야']","튀김(8천~1만원), 샐러드(6천~1만6천원), 구이(1만7천원), 사시미(9천원), 야키우동(1만7천원), 오코노미야키(1만8천원) ",031-905-3495,경기도 고양시 일산동구 장항동 857-1 라고프라자,37.657963,126.772817,RIBBON_ONE,1~2만원대
6157,일산,28376,카페홍시,"['디저트/차/베이커리', '커피전문점']","브루잉커피(6천원~1만5천원), 콜드브루잉커피(6천원), 스페셜티아메리카노(4천5백원), 스페셜티라테(5천원), 유러피안라테(5천원)",031-932-8048,경기도 고양시 일산동구 마두동 908 정발빌딩,37.6611874016133,126.786475489515,RIBBON_ONE,1만원 미만
6158,일산,6278,큐슈울트라아멘,"['일식', '라멘']","돈코쓰소유라멘, 아부라소바소유맛(각 7천5백원), 돈코쓰미소라멘, 아부라소바미소맛(각 8천원), 세트메뉴(1만5백원, 1만1천원, 1만1천5백원, 1만2천원), 야키교자, 스이교자, 고로케(각 4천원), 명란밥, 차슈파밥(각 3천원) ",031-904-7543,경기도 고양시 일산동구 장항동 856 메리트 윈,37.657549,126.772949,RIBBON_ONE,1만원 미만
6159,일산,30448,필리스커피,"['디저트/차/베이커리', '커피전문점']","브루잉커피(6천원~8천원), 에스프레소(5천5백원), 아메리카노(hot 4천원, iced 4천5백원), 밀크커피(hot 5천원, iced 5천5백원)",070-8877-1101,경기도 고양시 일산동구 식사동 749-6,37.68225329046196,126.80327427793014,RIBBON_ONE,1만원 미만
6160,일산,15626,고양한우마을,"['한식(육류)', '소고기구이']","등심(600g 3만5천원), 안심(600g 3만8천원), 차돌박이(600g 3만원), 갈빗살(600g 5만원), 육회(300g 1만3천원), 특스부위모둠(600g 7만원) 버섯불고기전골(600g 3만원), 육회비빔밥(7천원), 한우갈비탕(6천원)",031-976-4848,경기도 고양시 일산동구 설문동 611-9,37.729632,126.797842,NOT,2~4만원대
6161,일산,17351,나고야일식,['일식'],"참치스페셜(5만원, 7만원, 9만원), 점심코스(2만5천원, 3만원, 3만5천원), 디너코스(4만원, 5만원, 7만원, 8만원, 10만원) ",052-233-6009,울산광역시 동구 일산동 467-13,35.502841,129.428816,NOT,4~10만원대
6162,일산,21980,남궁,"['중식', '일반중식']","삼선해물짜장면(5천원), 해물고추짬뽕(8천원), 기스면(6천원), 돼지탕수육(소 1만4천원, 중 1만9천원)",031-911-3773,경기도 고양시 일산서구 대화동 2101,37.68209,126.753532,NOT,1~2만원대
6163,일산,12932,다루마야,['일식'],"양고기징기스칸(150g 1만7천원), 고급양갈비(200g 2만원), 다루야마오뎅(1만8천원)",031-907-1414,경기도 고양시 일산동구 장항동 760 남정 씨티프라자 1,37.661657,126.766876,NOT,2~4만원대
6164,일산,28423,대동관,"['한식(면류)', '평양냉면']","평양냉면, 비빔냉면, 거냉면, 온면, 만둣국(각 1만1천원), 접시만두(반접시 6천원, 한접시 1만1천원), 제육(반접시 1만3천원, 한접시 2만4천원), 어복쟁반(중 5만4천원, 대 7만9천원) ",031-908-6660,경기도 고양시 일산동구 장항동 890-1,37.653551,126.776297,NOT,1~2만원대
6165,일산,3652,두리원,"['한식(일반한식)', '두부', '순두부']","모두부, 두부전, 순두부전골(각 1만2천원), 황태순두부정식, 콩국수(각 1만원), 순두부정식, 고기김치순두부정식, 된장순두부정식, 콩비지정식(각 9천원), 두부보쌈(4만원), 두부김치(1만5천원), 두부전골(1만3천원) ",031-976-6009,경기도 고양시 일산동구 설문동 197-6,37.712132,126.813111,NOT,1~2만원대
6166,일산,29748,뒤집기한판,"['한식(육류)', '돼지고기구이', '소고기구이', '한식(탕/국/찌개/전골)', '돼지고기찌개']","짜글이(소 2만5천원, 중 3만5천원, 대 4만5천원), 차돌박이(150g 2만3천원), 갈비살(150g 2만8천원), 꽃등심, 치마살, 제비추리(각 150g 3만2천원), 토시살, 살치살(각 150g 3만5천원), 안창살(150g 4만2천원), 스페셜한판(500g 8만9천원), 특수부위한판(500g 9만8천원)

",031-913-2888,경기도 고양시 일산서구 대화동 2297,37.670799672613114,126.74811306869525,NOT,2~4만원대
6167,일산,23965,라이크라이크,"['기타', '브런치카페']","우유(4천5백원), 고디바초콜릿드링크(Hot 7천원, Ice 7천5백원), 에멘탈샌드위치세트(1만5백원), 브런치플레이트세트(1만2천원), 크루아상플레이트세트(1만3천원)",031-907-3885,경기도 고양시 일산동구 장항동 759-1 삼라 마이다스빌,37.660958,126.766797,NOT,1~2만원대
6168,일원,22373,부스앤바스켓,"['디저트/차/베이커리', '베이커리', '카페']","고구마바게트, 치아바타(각 2천원), 무화과잡곡빵(4천원), 포카치아(3천원), 커피류(2천5백원~3천5백원), 차(3천5백원~4천5백원), 주스(4천원~6천원), 요거트스무디(4천5백원), 팥빙수(7천5백원), 파니니(6천원~7천원)",02-445-7877,서울특별시 강남구 일원동 663-1,37.492079,127.083511,NOT,1만원 미만
6169,일원,9190,원조조아저씨김치찌개와막겹구이,"['한식(탕/국/찌개/전골)', '김치찌개']","조아저씨김치찌개(대 2만6천원, 중 1만9천5백원, 소 1만3천원), 부추김생삼겹살(200g 1만2천원), 부추김된장삼겹살(200g 1만2천원), 고추장삼겹살(200g 1만3천원)",02-752-1927,서울특별시 중구 서소문동 23,37.56384,126.975519,NOT,1~2만원대
6170,일원,25490,제일원,"['중식', '일반중식']","짜장면(4천원), 간짜장, 짬뽕(각 4천5백원), 짬뽕밥(5천원), 탕수육(1만5천원)",063-471-2960,전라북도 군산시 옥서면 옥봉리 1309-15,35.9238547913139,126.644278847977,NOT,1~2만원대
6171,임진강,4872,송강,"['한식(민물어패류)', '장어', '황복', '한식(어패류)', '복']","갯벌장어구이(7만5천원), 민물장어구이(4만5천원), 장어중탕(시가), 특정식(1인 5만5천원,7만원), 복사시미코스(1인 12만원, 18만원), 샤부샤부(참복 6만원, 활복 9만원)",02-598-9288,서울특별시 서초구 방배동 1002-1 정호빌딩,37.48186,127.0045,RIBBON_TWO,4~10만원대
6172,임진강,1789,두지리강촌매운탕,"['한식(민물어패류)', '민물매운탕', '민물생선회']","메기매운탕(1만5천원), 참게매운탕, 잡어매운탕(각 1만8천원), 빠가사리매운탕, 메기조림, 잡어조림(각 2만원), 쏘가리매운탕(4만원), 자연산장어(1kg 23만원), 쏘가리회(1kg 15만원), 눈치회무침(시가) ",031-959-3858,경기도 파주시 적성면 두지리 88-5,37.963275,126.893778,RIBBON_ONE,1~2만원대
6173,임진강,1818,반구정나루터집,"['한식(민물어패류)', '장어', '민물매운탕']","장어간장구이, 장어소금구이(각 250g 5만원), 메기매운탕(소 3만5천원, 중 4만5천원, 대 5만5천원), 장어죽(3천원) ",031-952-3472,경기도 파주시 문산읍 사목리 208-3,37.868249,126.751795,RIBBON_ONE,4~10만원대
6174,임진강,2758,임진강리조트,"['한식(민물어패류)', '민물생선회']","송어회(1kg 4만3천원), 송어튀김(소 2만3천원, 대 4만3천원), 철갑상어회(1kg 10만원), 캐비아(2g 7천원) ",031-959-1318,경기도 파주시 파평면 덕천리 254-4 (주)임진각폭포리조트,37.937737,126.870091,RIBBON_ONE,2~4만원대
6175,임진강,3454,임진강민물장어,"['한식(민물어패류)', '장어']","장어(250g 3만6천원), 점심식사(1만7천원)",02-3663-7900,서울특별시 강서구 염창동 252-5 성우빌딩,37.54946,126.8763,RIBBON_ONE,2~4만원대
6176,임진강,12335,진미식당,"['한식(민물어패류)', '장어', '황복']","임진강장어, 황복회, 황복찜, 황복지리(각 시가), 메기매운탕(1인 1만5천원), 참게매운탕(1인 2만원), 참게장백반(1만5천원) ",031-958-3321,경기도 파주시 파평면 장파리 370-119 진미식당,37.944939,126.837369,RIBBON_ONE,2~4만원대
6177,임진강,4668,후꾸짱,"['일식', '일식복어']","참복지리(5만원대), 참복가라아게(3만원대), 복코스(9만원대, 12만원대, 16만원대), 복오마카세(22만원)",02-555-4866,서울특별시 강남구 청담동 123-38,37.52571,127.0507,RIBBON_ONE,4~10만원대
6178,임진강,24684,임진강 장어,"['한식(민물어패류)', '장어']","장어(2인 5만8천원), 장어탕(7천원)",031-334-8980,경기도 용인시 처인구 양지면 주북리 842-1 임진강장어,37.252044,127.235005,NOT,2~4만원대
6179,임진강,16564,임진강한우마을(원풍점),"['한식(육류)', '소고기구이']","1＋＋꽃등심(600g 6만3천원),1＋＋업진살(300g 3만3천원), 1＋꽃등심(300g 2만6천7백원),1＋안심(300g 2만7천원),1＋갈빗살(300g 2만9천원), 상차림비(3천원)",031-959-4278,경기도 파주시 적성면 마지리 44-8 원풍쌀상회,37.956126,126.916756,NOT,2~4만원대
6180,임진강,12341,황소가든,"['한식(육류)', '소고기구이']","1등급꽃등심(100g 6천8백원), 특수부위모둠(100g 8천원), 된장찌개(2천원), 냉면(5천원), 잔치국수(3천원)",031-959-5003,경기도 파주시 적성면 구읍리 649-14 숯불갈비황소가든,37.9555368536587,126.918621476496,NOT,2~4만원대
6181,임진강,5375,황지참게매운탕,"['한식(민물어패류)', '참게', '민물매운탕']","참게매운탕, 빠가사리참게매운탕(각 소 4만원, 중 5만원, 대 6만원), 돌솥밥(2천원) ",031-833-4595,경기도 연천군 군남면 황지리 1036,38.057779,127.029518,NOT,2~4만원대
6182,임진강,7614,후꾸짱(도산공원점),"['일식', '일식복어']","전복통사시미(3만8천8백원), 참복부쯔기리(2만8천8백원), 참복타다끼(4만5천8백원), 참복 지리(1인3만9천8백원), 모둠고로케(2만원)",02-545-4866,서울특별시 강남구 신사동 646-17,37.525436,127.036541,NOT,4~10만원대
6183,작전,6845,금문도,"['중식', '일반중식']","고추짬뽕(7천원), 삼선짬뽕(9천원), 짜장면(5천원), 탕수육(1만8천원), 난자완스(3만5천원), 군만두(5천원) ",032-544-6665,인천광역시 계양구 작전동 416-5 금문도,37.527794,126.725752,RIBBON_ONE,1만원 미만
6184,잠원,7043,김영모과자점,"['디저트/차/베이커리', '베이커리', '케이크']","아몬드크루아상(2천원), 트위스트파이(2천5백원), 흑임자페스트리(3천원), 바게트샌드위치(8천원), 몽블랑(6천원), 바움쿠헨(1만6천원~1만7천원), 고구마케이크(4만3천원)",02-3481-2004,서울특별시 서초구 반포동 18-4 래미안 퍼스티지 신반포역상가,37.503049,126.995692,RIBBON_TWO,1만원 미만
6185,잠원,4158,담장옆에국화꽃,"['디저트/차/베이커리', '빙수', '전통차전문점', '한식디저트']","밤대추팥빙수(1인 9천원, 2인 1만6천원), 단호박팥빙수, 녹차팥빙수, 수정과빙수, 제주감귤빙수, 생딸기빙수, 수박빙수(각 1인 9천5백원, 2인 1만7천원), 단팥죽, 사색인절미구이(각 8천원)",02-517-1157,서울특별시 서초구 반포동 118-3 CENTRALCITY 반포천 복개주차장,37.5044921229104,127.007845270854,RIBBON_TWO,1만원 미만
6186,잠원,29542,더마고그릴,"['기타', '스테이크', '그릴']","런치세트(7만9천원), 디너세트(14만5천원), 샐러드(2만2천원~2만8천원), 파스타(3만9천원~4만6천원), 스테이크(7만5천원~13만5천원), ",02-6282-6760,서울특별시 서초구 반포동 19-3 센트럴시티빌딩,37.504147,127.004603,RIBBON_TWO,10~20만원대
6187,잠원,6704,따뚱,"['중식', '북경오리', '일반중식', '북경식중식']","베이징덕(9만원), 어향소스가지요리(소 3만1천원, 대 4만1천원), 새우냉채(소 3만9천원, 대 5만5천원), 모둠해산물샥스핀건강수프(2만5천원), 런치코스(3만3천원~8만5천원), 송구영신코스(6만5천원~12만5천원), 찹쌀탕수육(소 3만2천원 대 4만5천원), 동파육(소 3만 5천원 대 5만2천원), 삼선짜장면(1만4천원), 삼선짬뽕(1만8천원)",02-6710-1888,서울특별시 서초구 잠원동 6-1 리버사이드호텔,37.51853,127.0181,RIBBON_TWO,4~10만원대
6188,잠원,12425,마루심,"['일식', '일식장어']","히쓰마부시, 우나동(각 3만6천원, 특 4만5천원), 미니히쓰마부시(2만1천원)",02-592-8998,서울특별시 서초구 반포동 54-10 청구빌딩,37.50186,127.0105,RIBBON_TWO,2~4만원대
6189,잠원,28256,모던눌랑,"['중식', '모던중식', '술집', '중식주점', '칵테일바']","동파육(3만8천원), 모던눌랑케이지(3만2천원), 스파이시비프누들(1만8천원), 게살볶음밥(1만9천원), 올데이코스(7만5천원), 런치코스(3만5천원, 4만8천원)",02-6282-5005,서울특별시 서초구 반포동 118-3 CENTRALCITY반포천 복개주차장,37.503968,127.00691,RIBBON_TWO,2~4만원대
6190,잠원,931,프로간장게장,"['한식(어패류)', '게장', '꽃게']","간장게장(중 7만8천원, 대 9만7천원, 특대 11만5천원), 양념게장(중 8만2천원, 대 10만1천원, 특대 12만원), 꽃게찜(소 7만3천원, 대 9만원), 꽃게범벅(7만5천원), 꽃게탕(소 7만5천원, 대 9만5천원), 아귀찜(소 5만원, 대 6만원)",02-543-4126,서울특별시 서초구 잠원동 27-1 빌딩,37.51454,127.0191,RIBBON_TWO,4~10만원대
6191,잠원,30072,플레이버즈,"['기타', '뷔페']","조식뷔페(어른 5만9천원, 어린이 3만원), 평일점심뷔페(어른10만5천원, 어린이 5만원), 평일저녁뷔페(어른 12만원, 어린이 6만원), 금요일저녁, 주말뷔페(각 어른 13만원, 어린이 6만5천원)",02-6282-6267,서울특별시 서초구 반포동 19-3 센트럴시티,37.503934456230404,127.00241119724721,RIBBON_TWO,10~20만원대
6192,잠원,28603,가이센,"['술집', '이자카야', '일식', '사시미']",오마카세코스(4만원),070-7715-8149,서울특별시 서초구 반포동 58-6 상영빌딩,37.503518,127.009698,RIBBON_ONE,4~10만원대
6193,잠원,23,강남따로국밥,"['한식(탕/국/찌개/전골)', '선지해장국']","선지따로국밥(9천원), 수육(2만5천원)",02-543-2527,서울특별시 서초구 잠원동 19-10 대원빌딩,37.5153263148837,127.018570737185,RIBBON_ONE,1만원 미만
6194,잠원,27562,김수사,"['일식', '스시']","런치사시미코스, 런치스시코스(각 5만원), 디너스시코스(7만원), 디너사시미코스(7만원, 9만원)",02-542-5235,서울특별시 강남구 논현동 4-19 해정빌딩,37.51713,127.0232,RIBBON_ONE,4~10만원대
6195,잠원,1504,본가평양면옥,"['한식(면류)', '평양냉면', '만두', '한식(육류)', '제육']","냉면, 비빔면, 온면(각 1만2천원), 만둣국(1만1천원), 갈비탕(1만원), 편육(200g 2만8천원), 제육(200g 2만2천원), 등심생불고기(150g 3만8천원), 접시만두(1만원), 만두사리(2알 4천원, 4알 7천원)",02-547-6947,서울특별시 서초구 잠원동 29-23,37.512913,127.018912,RIBBON_ONE,1만원 미만
6196,잠원,632,영동설렁탕,"['한식(육류)', '수육', '한식(탕/국/찌개/전골)', '설렁탕']","설렁탕(1만1천원), 수육(3만8천원)",02-543-4716,서울특별시 서초구 잠원동 10-53,37.51616,127.0174,RIBBON_ONE,1~2만원대
6197,잠원,705,유명국양평해장국,"['한식(육류)', '수육', '한식(탕/국/찌개/전골)', '선지해장국']","해장국(8천원, 특대 1만원), 내장탕, 해내탕(각 1만원, 특대 1만2천원), 술국(2만원), 내장수육(소 4만8천원, 대 2만6천원), 선지볶음(소 2만2천원,대 3만2천원), 삼계탕, 불고기(각 1만1천원)",02-544-7777,서울특별시 서초구 잠원동 13-3 다래빌딩,37.51646,127.0185,RIBBON_ONE,1~2만원대
6198,잠원,775,진동둔횟집,"['한식(어패류)', '생선회', '세꼬시']","각종회(1인 4만3천원), 세꼬시(1인 4만3천원), 매운탕(2만원), 장어탕(1만원)",02-544-2179,서울특별시 서초구 잠원동 36-18 진동횟집,37.51216,127.0196,RIBBON_ONE,4~10만원대
6199,잠원,4996,첨벙아구찜,"['한식(어패류)', '게장', '아귀']","아귀찜(소 3만5천원, 중 4만5천원, 대 6만원), 섞어찜(소 5만7천원, 대 7만7천원), 꽃게찜(시가), 꽃게범벅(소 5만5천원, 중 7만원, 대 8만5천원), 홍어찜(5만원), 간장게장(7만원), 못난이김밥(2천원)",02-543-8873,서울특별시 강남구 논현동 16-2,37.51579,127.0209,RIBBON_ONE,1~2만원대
6200,잠원,22131,커피휘엘,"['디저트/차/베이커리', '커피전문점']","베리에이션커피(5천원~6천5백원), 핸드드립커피(5천9백원~6천7백원)",070-4665-8138,서울특별시 강남구 논현동 4-21,37.51697,127.0236,RIBBON_ONE,1만원 미만
6201,잠원,28255,텍사스데브라질,"['중남미식', '브라질식']","평일런치(4만3천원), 평일디너, 주말런치, 주말디너(각 5만8천원)",02-6282-5000,서울특별시 서초구 반포동 118-3 CENTRALCITY반포천 복개주차장,37.504425,127.00776,RIBBON_ONE,4~10만원대
6202,잠원,13385,한성돈까스,"['일식', '일식돈가스']","돈가스, 치킨가스(각 1만원), 생선가스(1만2천원), 비프가스(1만7천원)",02-540-7054,서울특별시 서초구 잠원동 21-5,37.51477,127.0191,RIBBON_ONE,1~2만원대
6203,잠원,29466,현우동,"['일식', '일식우동']","냉우동(8천원~1만2천원), 온우동(8천원~1만4천원), 카레덮밥(1만원), 덴동(1만2천원)",02-515-3622,서울특별시 강남구 논현동 11-1,37.517039793687886,127.02430622206757,RIBBON_ONE,1~2만원대
6204,잠원,29586,J.S.가든(잠원점),"['중식', '북경오리']","XO볶음밥(1만4천원), 산라탕면(1만5천원),  삼선짬뽕(1만6천원), 북경오리(소 5만원, 중 8만5천원), 런치코스(2만9천원, 3만9천원, 4만9천원), 디너코스(5만9천원, 7만4천원, 9만5천원 15만원)",02-595-1221,서울특별시 서초구 잠원동 61-9 잠원동 스타빌딩,37.5128156550848,127.010659840374,NOT,2~4만원대
6205,잠원,23419,구이마루,"['한식(어패류)', '생선회', '한식(육류)', '돼지고기구이', '소고기구이']","차돌박이(150g 2만2천원), 생오겹살(150g 1만1천원), 키조개구이(1만4천원), 모둠구이(2~3인 4만5천원, 3~4인 6만5천원), 광어회, 쥐치회(각 3만3천원), 코스메뉴(2인 8만9천원, 3인 12만5천원, 4인 16만원)",02-544-9294,서울특별시 서초구 잠원동 27-9,37.513951,127.018915,NOT,4~10만원대
6206,잠원,28459,꼴라주,"['유럽식', '프랑스식']","어니언수프(1만2천원), 햄버그스테이크(2만9천원), 버섯리조토(1만9천원), 오늘의파스타(1만8천원), 브런치(1만7천원~1만9천원)",02-3479-1027,서울특별시 서초구 반포동 19-3 센트럴시티빌딩,37.50413,127.003069,NOT,2~4만원대
6207,잠원,7802,더가든키친,"['기타', '뷔페']","평일점심(성인 4만8천원, 유아~초등생 2만4천원), 평일저녁(성인 5만5천원, 유아~초등생 2만7천5백원), 주말(성인 6만1천원, 유아~초등생 3만2천원)",02·6710-1133,서울특별시 서초구 잠원동 6-1 리버사이드호텔,37.518525,127.018067,NOT,4~10만원대
6208,잠원,28327,돼지평야,"['한식(육류)', '돼지고기구이']","제주생오겹살, 항정살(각 1만2천원), 삼겹살(8천원), 차돌박이, 소갈빗살(각 1만4천원)",02-545-5292,서울특별시 서초구 잠원동 10-48 명성빌딩,37.5165371942425,127.017853325292,NOT,1~2만원대
6209,잠원,29403,벨그라비아,"['술집', '와인바', '유럽식', '캐주얼다이닝']","런치메뉴(1만원~2만3천원), 디너오마카세(3만원~7만원), 리가토니파스타(2만3천원), 수비드삼겹살(2만7천원), 홈메이드테린(9천5백원), 브루스케타(1만5천원)",02-595-3222,서울특별시 서초구 반포동 58-4 시원빌딩,37.503604,127.009525,NOT,2~4만원대
6210,잠원,6469,부에노스아이레스,"['중남미식', '아르헨티나식']","부에노스아이레스세트 (5만5천원), 오벨리스크세트(6만5천원),엠빠나다(2개 6천원), 하몽멜론(2만원), 오늘의파스타(1만8천원), 치킨그릴(2만2천원), 모둠치즈, 하몽치즈(각 2만5천원)",02-3444-6634,서울특별시 서초구 잠원동 8-2 대능빌딩,37.51781,127.017552,NOT,2~4만원대
6211,잠원,30552,순대실록(센트럴시티점),"['한식(육류)', '순대', '한식(탕/국/찌개/전골)', '순댓국']","순대스테이크(1만4천원), 순대전골, 순대철판볶음(각 2만7천원), 순대국밥(8천원, 특대 1만원)",02-6282-5338,서울특별시 서초구 반포동 19-3 센트럴시티,37.503934456230404,127.00241119724721,NOT,1~2만원대
6212,잠원,12338,승잠원,"['한식(일반한식)', '한정식']","소담정식(1만5천원), 다담정식(2만5천원), 승잠원정식(3만5천원)",031-958-9522,경기도 파주시 법원읍 법원리 389-1 승잠원,37.85058,126.8879,NOT,2~4만원대
6213,잠원,28989,신사동연탄공장,"['한식(육류)', '돼지갈비']","돼지왕갈비(300g 1만3천원), 생삼겹살(180g 1만2천원), 돼지냄비찌개(7천원)",02-546-1799,서울특별시 서초구 잠원동 8-1,37.517732,127.017448,NOT,1~2만원대
6214,장기,22522,40년전통할매손칼국수,"['한식(면류)', '칼국수']","손칼국수(3천원, 곱빼기 4천원) ",054-292-0254,경상북도 포항시 남구 오천읍 세계리 822-7,35.965777,129.417899,RIBBON_ONE,1만원 미만
6215,장기,4303,남강메기,"['한식(민물어패류)', '메기', '민물매운탕', '민물생선찜']","메기매운탕(소 3만3천원, 중 4만4천원, 대 5만5천원), 메기양념구이, 메기양념찜(중 4만4천원, 대 5만5천원), 참게+메기매운탕(소 4만4천원, 중 5만5천원, 대 6만6천원) ",031-985-7764,경기도 김포시 장기동 14-4,37.659986,126.66587,RIBBON_ONE,2~4만원대
6216,장기,23067,장기식당,"['한식(탕/국/찌개/전골)', '곰탕']","곰탕(소 1만원, 대 1만3천원), 수육(3만5천원, 대 4만5천원) ",054-247-0764,경상북도 포항시 북구 죽도동 2-356,36.0358763261738,129.36555361589745,RIBBON_ONE,1~2만원대
6217,장기,2556,3대할머니국수집,"['한식(면류)', '국수']","할머니국수(소 3천5백원, 중 4천원, 대 5천원) ",063-261-2312,전라북도 완주군 봉동읍 장기리 160-7,35.93892869363697,127.16723335677673,NOT,1만원 미만
6218,장기,12662,고령모듬추어탕,"['한식(민물어패류)', '추어탕']","추어탕(7천원), 미꾸라지매운탕(1만1만원), 미꾸라지조림, 미꾸라지튀김(각 1만5천원) ",054-954-3757,경상북도 고령군 대가야읍 장기리 150-2,35.718893,128.272138,NOT,1만원 미만
6219,장기,29762,고마니면가,"['한식(면류)', '고기국수']","고마니탕면(7천원), 맵고탕면(7천5백원), 어린이국수(4천원)",031-981-1158,경기도 김포시 장기동 2053-7,37.639074381614606,126.6731795465624,NOT,1만원 미만
6220,장기,28429,데일리베이킹스튜디오,"['디저트/차/베이커리', '베이커리']","앙버터, 우유바게트(각 4천5백원), 마약빵(2천8백원), 크로크무슈(3천6백원)",053-525-3335,대구광역시 달서구 본리동 76-2 성당 래미안 이편한세상,35.843091,128.54191,NOT,1만원 미만
6221,장기,30732,동백양과점,"['디저트/차/베이커리', '디저트카페']","딸기수플레, 인절미수플레, 쿠키바나나수플레(각 2만3천원), 플레인수플레(1만8천원), 몽블랑(2만4천원), 드립커피(7천5백원~8천5백원), 티(8천원), 과일티(8천5백원)",02-744-1224,서울특별시 종로구 익선동 166-73,37.573403931926,126.989597437615,NOT,1~2만원대
6222,장기,2535,서울회관,"['한식(가금류)', '삼계탕', '한식(민물어패류)', '추어탕', '한식(일반한식)', '백반']","추어탕(7천원), 삼계탕(1만원), 소머리갈비탕(8천원) ",063-323-0046,전라북도 무주군 안성면 장기리 1335-18,35.867787,127.654554,NOT,1만원 미만
6223,장기,22890,소백산양대창구이,"['한식(육류)', '양곱창']","특양구이(1만5천원), 한우대창구이(1만4천원), 한우막창구이(1만1천원), 양대창모둠(3만8천원)",053-566-2226,대구광역시 달서구 장기동 821-3,35.842776,128.529553,NOT,1~2만원대
6224,장기,30654,수갈비,"['한식(육류)', '돼지갈비', '소고기구이']","꽃등심(150g 3만5천원), 안심(150g 3만9천원), 한우모둠(300g 5만9천원, 500g 9만5천원), 한우육회(100g 1만1천원, 200g 2만2천원), 돼지갈비(250g 1만5천원), 돼지삼겹(170g 1만5천원), 이베리코꽃목심(180g 1만5천원)",031-989-2389,경기도 김포시 장기동 1692,37.63822371507417,126.66414659944488,NOT,4~10만원대
6225,장기,22402,양포삼거리생아구탕,"['한식(어패류)', '생선회', '아귀']","아귀찌개(중 3만원, 대 4만원), 모둠회(중 5만원, 대 6만원)",054-276-0229,경상북도 포항시 남구 장기면 양포리 294-4,35.877903,129.516635,NOT,2~4만원대
6226,장기,25097,어탕국수삼계,"['한식(민물어패류)', '어탕국수']","어탕삼계(1만2천원), 어탕국수(7천원), 어탕수제비(7천원), 어탕칼제비(7천원), 어탕해장국밥(7천원)",053-627-8811,대구광역시 달서구 성당동 459-5,35.841457,128.556218,NOT,1~2만원대
6227,장승배기,4768,운봉산장,"['한식(육류)', '양고기']","양수육, 양갈비(각 2만3천원), 전골(소 2만5천원, 중 3만5천원, 대 4만5천원)",02-815-2850,서울특별시 동작구 노량진동 309-18 신응범치과의원,37.50805,126.9404,RIBBON_ONE,2~4만원대
6228,장승배기,9001,만주고육관,"['중식', '동북식중식']","양고기(9천원), 소고기볶음(1만3천원), 소고기완자(1만3천원), 궈바로우(1만2천원)",02-816-7670,서울특별시 동작구 노량진동 235-2 영보당,37.5105426864383,126.939952958058,NOT,1~2만원대
6229,장승배기,29261,사이공리,"['아시아식', '베트남식']","쌀국수, 반미, 비빔쌀국수(각 5천원), 스프링롤(1개 2천원, 3개 5천원)",02-822-1763,서울특별시 동작구 노량진동 312-43,37.507091,126.939606,NOT,1만원 미만
6230,장승배기,26246,오감만족,"['술집', '한식주점']","김치삼겹, 오삼불고기(각 1만1천원), 두부김치(9천원), 떡갈비(1만2천원), 계란말이(9천원), 두부전골(9천원), 버섯전골, 돼지김치찌개(각 1만원), 도시락(1천원),",02-822-5697,서울특별시 동작구 노량진동 231-10 새동산침례교회,37.509957,126.939765,NOT,1~2만원대
6231,장암,30792,오크힐스테이크,"['기타', '스테이크']","스테이크(2만3천원~3만9천원), 샐러드(1만6천원~1만7천원), 파스타(1만6천원~1만9천원), 피자(1만8천원)",031-876-3654,경기도 의정부시 장암동 102-9,37.7053075158769,127.059504591205,RIBBON_TWO,4~10만원대
6232,장암,1924,김근자할머니집,"['한식(육류)', '소갈비']","양념갈비(400g 3만3천원), 생갈비(300g 3만6천원), 왕갈비탕(1만2천원), 물냉면(6천원), 비빔냉면(7천원), 동치미소면(5천원) ",031-532-4667,경기도 포천시 이동면 장암리 510-1,38.035370895893756,127.36689659316173,RIBBON_ONE,2~4만원대
6233,장암,1771,김미자할머니집,"['한식(육류)', '소갈비']","소양념갈비(400g 3만2천원), 소생갈비(300g 3만6천원), 냉면(6천원), 동치미국수, 비빔국수(각 5천원) ",031-532-4459,경기도 포천시 이동면 장암리 216-3,38.034008,127.366108,RIBBON_ONE,2~4만원대
