,id,name,tel,category,shortAddress,bizhourInfo,menuInfo,star
153,785544026,김뚜껑부대찌개 본점,02-466-4695,"['한식', '찌개,전골']","['서울 성동구', '아차산로7길 29', '성광빌딩']",매일 10:00~22:00 | 일요일 휴무 매월 마지막 주 일요일 휴무,"김뚜껑 부대찌개 7,500 | 페퍼로부대찌개 9,000 | 김뚜껑 부대볶음 8,500 | 베이컨부대볶음 10,000 | 페퍼로니부대볶음 10,000 | 제육볶음 5,000",4.46
154,1147316117,홍야동양꼬치 훠궈무한리필,010-8004-0825,"['중식', '양꼬치']","['서울 광진구', '동일로18길 23']","매일 14:00~02:00 휴무일: 첫째, 세째주 월요일 | 매일 23:30~24:00 마지막 주문 시간","양꼬치+훠궈 무한리필 17,900 | 훠궈 무한리필 15,900 | 양꼬치 무한리필 15,900",0
155,1045831832,교대이층집 성수점,02-462-2792,"['음식점', '육류,고기요리']","['서울 성동구', '성수일로8길 60']",평일 11:30~23:00 브레이크타임 15:00~16:30 | 토요일 11:30~23:00 주말 브레이크타임 없음 | 일요일 휴무,"꽃삼겹(국내산, 150g) 15,000 | 통삼겹(국내산, 180g) 15,000 | 통목살(국내산, 180g) 15,000 | 항정살(국내산, 150g) 16,000 | 가브리살(국내산, 150g) 14,000 | 한우차돌박이(한우1++, 150g) 25,000 | 시골된장찌개 7,000 | 냉면(물/비빔) 7,000 | 볶음밥 한 판 10,000 | 버섯칼국수 7,000 | [점심특선메뉴]시골된장찌개 7,500 | [점심특선메뉴]우렁된장찌개 7,500 | [점심특선메뉴]소고기국밥 7,500 | [점심특선메뉴]한돈제육볶음_2인이상 8,000 | [점심특선메뉴]냉면(물/비빔) 7,500",0
156,33851123,미즈라,02-6223-1072,"['일식', '일식당']","['서울 성동구', '아차산로7길 36', '1층']",일요일 휴무 | 평일 17:30~01:00 | 토요일 17:30~01:00,"모듬사시미 小 35,000 | 스키야끼 28,000 | 모듬꼬치 27,000 | 멘치카츠 17,000",0
157,20153272,롯데리아 성수역점,02-467-7727,"['양식', '햄버거']","['서울 성동구', '아차산로7길 28', '성수쇼핑센타']",매일 09:00~02:00,"NEW한우불고기(단품/세트) 6,500~8,200 | NEW모짜렐라인더버거 해쉬 4,500~6,100 | NEW모짜렐라인더버거 더블 5,300~6,900 | 트위스트감자 2,000 | AZ버거오리지널 6,200~7,200",4.28
158,1877980209,사람사는 고깃집 김일도 성수점,02-499-1123,"['한식', '육류,고기요리']","['서울 성동구', '성수이로 90']",매일 11:30~23:00 | 평일 15:00~17:00 break time(주말.공휴일제외),"김일도 한판 48,000 | 특수부위특판 34,000 | 생갈빗살 17,000 | 윗고기(목살) 14,000 | 아랫고기(숙성삼겹살) 14,000 | 수제소세지 6,000 | 속풀이개밥 5,000 | 불닭발버터밥 5,000 | 물냉면 5,000 | 비빔냉면 5,000 | 누룽지 5,000",0
159,1907146760,풍조미역,02-466-6665,"['음식점', '한식']","['서울 성동구', '성수일로8길 60', '1층']",매일 11:30~23:00 브레이크 타임 15:00~ 17:30,"전복조개 미역국 15,000 | 소갈비 미역국 13,000 | 전복 성게 미역국 19,000 | 전복 소갈비 미역국 18,000 | 해산물해초비빔밥 12,000 | 성게알해초비빔밥 14,000 | 멍게비빔밥 10,000 | 해물알탕 32,000 | 한치숙회무침 16,000",4.25
160,1353235634,고기대통령본점,02-462-9080,"['한식', '육류,고기요리']","['서울 광진구', '능동로 91']",매일 11:30~00:30 라스트입장 마감시간 23:00,"무한리필 이용권(점심할인, 11:30-13:30까지 입장고객, 주말 제외, 공휴일 제외) 17,900 | 무한리필 이용권(성인) 20,900 | 무한리필 이용권(초등학생) 12,900 | 무한리필 이용권(유아, 0-3세 무료) 4,900 | 물냉면 / 비빔냉면 5,000",0
161,1227111236,카페라니,02-462-1025,"['음식점', '카페,디저트']","['서울 성동구', '연무장5가길 14']",평일 07:30~21:00,"아메리카노 노체 2,800 | 아메리카노 디아 2,800 | 카페라떼 3,300 | 바다라떼 4,500 | 달고나카페라떼 4,800 | 아인슈페너 5,000 | 흑임자 카페라떼 5,000 | 쑥크림 카페라떼 5,000 | 코코넛커피스무디 5,000",4.54
162,21688816,토시래 성수역점,02-466-7825,"['한식', '족발,보쌈']","['서울 성동구', '아차산로7길 10']",매일 17:00~00:30,"토시래_중 32,000 | 토시래_대 36,000 | 토시래_특대 52,000 | 토시래보쌈_소 29,000 | 토시래보쌈_중 34,000 | 토시래보쌈_대 38,000",4.1
163,1003017655,림벅와플 건대CGV점,02-468-8882,"['카페,디저트', '와플']","['서울 광진구', '아차산로30길 26', '몰오브케이 건대CGV 1층 림벅 와플']",매일 11:00~23:00 연중무휴 (재료 소진시 조기마감 될 수 있음),"플레인 와플 2,700 | 메이플 와플 3,100 | 메이플 시나몬 와플 3,200 | 누텔라 와플 3,800 | 벨기에 다크 초콜렛 와플 4,300 | 크림치즈 와플 3,800 | 블루베리 와플 4,100 | 블루베리 크림치즈 와플 4,800 | 아메리카노 (hot) 3,000 | 아메리카노 (iced) 3,000 | 생레몬 주스 4,800 | 생자몽 주스 4,800 | 아몬드 바나나 주스 4,800 | 캐모마일 (hot) 3,000 | 캐모마일 (iced) 3,000 | 로즈마리 (hot) 3,000 | 로즈마리 (iced) 3,000 | 얼그레이 (hot) 3,000 | 얼그레이 (iced) 3,000 | 페퍼민트 (hot) 3,000 | 페퍼민트 (iced) 3,000 | 레몬그라스 (hot) 3,000 | 레몬그라스 (iced) 3,000 | 누텔라 시나몬 와플 3,900 | 허니버터 와플 3,300 | 허니버터 어니언 와플 3,300 | 허니버터 갈릭 와플 3,300 | 피넛 버터 와플 3,800 | 로투스 와플 3,900 | 카야 그린 와플(고소한 맛) 4,100 | 카야 브라운 와플 (달달한 맛) 4,100 | 우유  2,500 | 초코라떼 (hot) 3,500 | 초코라떼 (iced) 4,500 | 민트초코라떼/그린티라떼/쿠앤크라떼 (hot) 3,500 | 민트초코라떼/그린티라떼/쿠앤크라떼 (iced) 4,500 | 쉐이크(R) 4,500 | 쉐이크(L) 5,500 | 블루베리 아이스티/레몬 아이스티/복숭아 아이스티/석류 아이스티 (hot) 2,500 | 블루베리 아이스티/레몬 아이스티/복숭아 아이스티/석류 아이스티 (iced) 3,500",4.52
164,31396009,빠왕마라쇼룽샤,010-5193-8393,"['중식', '중식당']","['서울 광진구', '동일로18길 69']",매일 12:00~01:00,"마라룽샤 32,000 | 쏸룽샤 32,000 | 훠궈 35,000 | 충칭라조기 15,000 | 향라닭날개 16,000 | 깐풍기 16,000 | 피망육슬(꽃빵6개) 18,000 | 깐벤번데기 20,000 | 쯔란염통줄기 16,000 | 꿔바러우 15,000 | 마라대하 30,000 | 삼선누룽지탕 18,000 | 향라대하 18,000 | 철솥감자편 15,000 | 부추계란볶음 12,000 | 칠리새우 18,000 | 마라룽샤꼬리 30,000 | 마라하이링구 18,000 | 크림새우 18,000 | 양장피 25,000 | 장향룽샤 32,000 | 마늘향룽샤 32,000 | 우싼향어구이 35,000 | 계란토마토볶음 10,000 | 계란토마토탕 10,000 | 동파육 18,000 | 경장육슬 16,000 | 어향육슬 15,000 | 유린기 20,000 | 철판소고기 18,000 | 고구마맛탕 12,000 | 홍소갈비 15,000 | 쯔란양고기 15,000 | 마라명태볶음 18,000 | 매운소양볶음 15,000 | 오징어볶음 15,000 | 매운쭈꾸미볶음 20,000 | 수주육편 18,000 | 청경채표고버섯 15,000 | 새우살청경채볶음 15,000 | 마향건두부슬 10,000 | 매운조개볶음 16,000 | 지삼선 13,000 | 가지볶음 12,000 | 고추건두부볶음 12,000 | 마라향궈 25,000 | 마파두부 10,000 | 옥수수튀김 10,000 | 가장식냉채 10,000 | 오이돼지귀무침 10,000",0
165,1096462943,베러초이스,070-7773-2018,"['음식점', '카페,디저트']","['서울 성동구', '연무장5길 9-13', '2층']",,"비건 앙금빵 3,000",0
166,1659851228,다모토리혼,02-466-1615,"['술집', '요리주점']","['서울 성동구', '성수일로8길 53', '2층']",매일 16:30~01:00 주방마감 23:30 / 일요일휴무,"참숯직화소갈비 17,900 | 스페셜모듬회 52,000 | 코코넛안심치킨 15,500 | 크리스피오다리 12,500 | 소고기양념튀김 16,500 | 해물백짬뽕 18,000 | 국물닭발 16,000 | 어묵전골 18,000 | 통낙지볶음 18,000 | 통오징어떡볶이 16,500 | 라구소스치즈계란말이 15,000 | 투뿔한우&투뿔성게알 52,000",0
167,1282575816,아비꼬 성수역점,02-2641-0099,"['일식', '카레']","['서울 성동구', '연무장5가길 25', '1층 117,118호']",금요일 11:00~20:30 | 목요일 11:00~20:30 | 수요일 11:00~20:30 | 화요일 11:00~20:30 | 월요일 11:00~20:30 | 일요일 11:00~20:00 | 토요일 11:00~20:00,"기본카레라이스 6,500 | 가지카레라이스 8,000 | 야채카레라이스 8,500 | 버섯카레라이스 7,500 | 허브치킨카레라이스 9,000 | 포크카레라이스 9,000 | 함바그카레라이스 10,000 | 비프카레라이스 10,500 | 알새우카레라이스 11,000 | 해산물카레라이스 11,000 | 기본카레우동 6,500 | 버섯카레우동 7,500 | 허브치킨카레우동 9,000 | 비프카레우동 10,500 | 알새우카레우동 11,000 | 해산물카레우동 11,000 | 기본크림카레파스타 6,500 | 버섯크림카레파스타 7,500 | 허브치킨크림카레파스타 9,000 | 함바그크림카레파스타 10,000 | 기본하야시라이스 6,500 | 버섯하야시라이스 7,500 | 허브치킨하야시라이스 9,000 | 비프하야시라이스 10,500 | 소스가츠동(돈까스덮밥) 8,500 | 규동(쇠고기덮밥) 8,500 | 가라아게마요동(가라아게덮밥) 8,500 | 포크세트 13,500 | 치킨세트 13,500 | 해산물세트 15,500 | 키즈세트 7,000 | 아비꼬A세트 27,000 | 아비꼬B세트 27,000",0
168,38692933,북촌손만두 성수역점,02-466-5855,"['한식', '칼국수,만두']","['서울 성동구', '아차산로7길 7', '가동 1층']",매일 11:00~22:00 마지막주문 21시,찐만두 변동가격(업주문의),0
169,1090768839,천수호프,02-463-1833,"['술집', '맥주,호프']","['서울 광진구', '동일로18길 57', '2층']",매일 13:00~02:30,"중화새우튀김 18,000 | 편대구 2,500 | 골뱅이 19,000 | 소고기파무침 18,000 | 쯔란오돌뼈 18,000 | 바지락볶음 18,000 | 지삼선 16,000 | 닭날개 16,000 | 아이스황도 7,000 | 통오징어샐러드 16,000 | 나가사끼짬뽕 15,000 | 수제새우튀김 18,000 | 새송이무침 15,000 | 소고기조림 18,000 | 경장육사 16,000 | 꼴뚜기볶음 17,000 | 우삼겹숙주볶음 15,000",0
170,1335029031,육갑식당 성수점,02-3409-2188,"['한식', '육류,고기요리']","['서울 성동구', '연무장7길 7', '육갑식당 성수점']",공휴일 15:00~24:00 | 토요일 15:00~24:00 | 평일 15:00~24:00 | 일요일 12:00~24:00,"육갑(호주산와규) 15,000 | 꽃살(호주산와규) 28,000 | 등심(호주산와규) 27,000 | 차돌박이(호주산와규) 18,000 | 꽃돼지(이베리코) 15,000 | 소금구이목살(이베리코) 15,000 | 삼겹살(칠레) 11,000 | 돼지갈비(미국산) 13,000",0
171,1169625359,소문산성수감자탕 별관,02-465-6580,"['한식', '감자탕']","['서울 성동구', '연무장7길 4', '해피드림']",매일 00:00~24:00,"감자탕 대 36,000 | 감자탕 중 27,000 | 감자탕 소 24,000 | 뼈추가 8,500 | 감자국식사 7,500",4.28
172,37993430,랭스터디카페 건대점,02-498-7101,"['카페,디저트', '북카페']","['서울 광진구', '아차산로34길 26', '2층 랭스터디카페 건대점']",매일 09:00~02:00 연중무휴,"아메리카노 1,800 | 1시간권 1,500 | 3시간권 3,500 | 8시간권 8,500 | 1일권 10,000",0
173,1578233941,웨이하이,02-6053-7553,"['중식', '중식당']","['서울 성동구', '연무장3길 5-1']",매일 11:30~24:00 (Break Time 15:00~17:00),"유니짜장면 6,500 | 해물짬뽕 8,000 | 목화솜탕수육 18,000 | 멘보샤 17,000 | 어향가지새우 19,000 | 새우요리(크림,칠리,깐풍) 21,000 | 전복팔보채 29,000 | 해물볶음짬뽕 16,000 | 해삼과 삼겹살 29,000 | 홍콩식 전복찜 28,000 | 전복 해물누룽지탕 27,000 | 양장피 28,000 | 유산슬 26,000",4.19
174,1618670809,이태리부대찌개 성수점,02-462-7764,"['한식', '찌개,전골']","['서울 성동구', '아차산로7길 7', '나동 1층']",매일 11:00~22:00 명절 휴무 | 매일 15:00~17:00 브레이크타임,"부대찌개 8,000 | 부대전골 9,000 | 우삼겹부대전골(중) 32,000 | 우삼겹부대전골(대) 40,000 | 등심부대전골(중) 34,000 | 등심부대전골(대) 42,000 | 우삼겹등심부대전골(중) 34,000 | 우삼겹등심부대전골(대) 42,000 | 부대볶음 10,000 | 우삼겹부대볶음 12,000 | 쭈꾸미우삼겹볶음 27,000 | 돈가스 7,000 | 계란말이 6,000 | 낙우새철판볶음 13,000 | 불고기부대찌개 변동가격(업주문의)",0
175,1608082234,하노이범마쌀국수,02-6013-0013,"['음식점', '베트남음식']","['서울 성동구', '연무장5가길 20-1']",매일 11:00~24:00 명절 휴무,"닭고기쌀국수 8,000 | 불고기쌀국수 8,000 | 당면쌀국수 8,000 | 양지쌀국수 7,000 | 군만두(짜조) 7,000 | 볶음국수(미사오) 8,000 | 차돌쌀국수 8,000 | 비빔국수(분자) 10,000 | 반세우 12,000 | 닭볶음탕 25,000 | 갈비탕 9,000 | 왕갈비쌀국수 11,000 | 검랑 7,000 | 카레밥 7,000 | 퍼다이 8,000",0
176,1250011132,토끼와거북전,02-467-5009,"['한식', '전,빈대떡']","['서울 성동구', '아차산로 116', '1층 101호']",금요일 11:00~22:00 | 목요일 11:00~22:00 | 수요일 11:00~22:00 | 화요일 11:00~22:00 | 월요일 11:00~22:00 | 토요일 05:00~22:00 일요일 휴무,"모듬전 20,000 | 녹두전 13,000 | 해물부추전 13,000 | 감자전 13,000",0
177,36364027,사보텐 건대스타시티점,02-452-4510,"['일식', '돈가스']","['서울 광진구', '아차산로 262', '더샵스타시티 지하1층']",매일 11:00~22:00 마지막 주문 21:00,"사보텐 정식 15,500 | 모짜체다 치즈카츠 정식 14,500 | 제주 흑돈 카츠 정식(히레) 16,000 | 명란 치즈 카츠 15,500 | 숯불 와규동 15,000 | 모리소바 12,500",4.3
178,1008354768,우동가조쿠 성수점,02-556-2177,"['일식', '우동,소바']","['서울 성동구', '연무장길 9']","매일 11:00~21:00 평일 15:00-17:00 브레이크타임,          주말 및 공휴일 브레이크타임없음",,0
179,37688354,아라수산 성수점,02-466-1867,"['한식', '생선회']","['서울 성동구', '성수일로12길 26']",평일 15:30~03:00 | 토요일 15:30~01:00 | 일요일 휴무,"광어   소 30,000 | 광어  중 38,000 | 광어   대 45,000 | 우럭  중 35,000 | 우럭   대 42,000 | 참돔 중 40,000 | 참돔  대 48,000 | 생연어  중 28,000 | 생연어   대 36,000 | 도다리 50,000",0
180,37264143,안씨네쭈꾸미 성수점,02-461-6006,"['한식', '주꾸미요리']","['서울 성동구', '성수일로12길 30', '1층']",평일 11:30~22:30 15시에서17시 까지 브레이크타임 입니다 | 일요일 16:30~21:00 | 토요일 휴무,"쭈꾸미볶음 13,000 | 쭈꾸미새우 15,000 | 쭈꾸미삼겹살 15,000 | 알밥 7,500 | 쭈꾸미 덮밥 7,500 | 쭈꾸미제육덮밥 7,500 | 해물뚝배기 8,000 | 묵사발(계절메뉴) 7,000",0
181,1771067492,목동포차,02-498-9994,"['술집', '포장마차']","['서울 성동구', '아차산로7길 14']",,"불닭도리탕 (중/ 2~3인) 24,000 | 불닭도리탕 (대/ 4~5인) 32,000 | 간장닭도리탕 (중/ 2~3인) 28,000 | 간장닭도리탕 (대/ 4~5인) 36,000 | 국물닭발 17,000 | 무뼈닭발 16,000 | 오돌뼈 14,000",0
182,37559140,24시프리카페 건대점,010-4915-7101,"['북카페', '24시프리카페']","['서울 광진구', '아차산로34길 26']",매일 00:00~24:00,"프리카페 4시간+음료 4,000",0
183,1850384974,투썸플레이스 성수skv타워점,02-2641-0200,"['카페,디저트', '카페']","['서울 성동구', '연무장5가길 25']",매일 07:30~22:00,"아메리카노 4,100",0
184,1345945502,연,02-2223-2290,"['중식', '중식당']","['서울 성동구', '연무장5가길 7', '105호']",목요일 11:00~23:00 | 수요일 11:00~23:00 | 화요일 11:00~23:00 | 월요일 11:00~23:00 | 목요일 15:00~17:00 브레이크타임 | 수요일 15:00~17:00 브레이크타임 | 화요일 15:00~17:00 브레이크타임 | 월요일 15:00~17:00 브레이크타임 | 토요일 11:00~02:00 | 금요일 11:00~02:00 | 토요일 15:00~17:00 브레이크타임 | 금요일 15:00~17:00 브레이크타임,"짜장면 6,000 | 짬뽕 8,000 | 잡채밥 8,000 | 쟁반짜장 8,000 | 새우치킨볶음밥 8,000 | 마장면 7,000 | 탕수육(중) 12,000 | 탕수육(대) 18,000 | 깐풍기(중) 12,000 | 깐풍기(대) 18,000 | 유린기 18,000 | 양장피 18,000 | 고추잡채 18,000 | 가지튀김 18,000 | 어향가지 20,000 | 크림중새우 18,000 | 칠리중새우 18,000 | 통오징어짬뽕탕 18,000",0
185,38274925,공기 롯데백화점 건대 스타시티점,02-2218-2014,"['일식', '샤브샤브']","['서울 광진구', '능동로 92', '롯데백화점 스타시티점 지하 1층']",,,0
186,37208662,맛닭꼬 성수역점,02-466-2292,"['음식점', '치킨,닭강정']","['서울 성동구', '아차산로 113', '삼진빌딩']",매일 14:00~02:00,"오리지널 현미베이크 [ORIGINAL BROWN RICE BAKE] 9,900 | 갈릭 현미베이크 [GARLIC BROWN RICE BAKE] 10,900 | 칠리 현미베이크 [CHILI BROWN RICE BAKE] 10,900 | 마누라(마늘아)현미베이크 [SWEET GARLIC BROWN RICE BAKE] 11,900 | 강정 현미베이크 [GANGJEONG BROWN RICE BAKE] 10,900 | 핫소스 현미베이크 [HOTSAUCE BROWN RICE BAKE] 10,900 | 파파닭 현미베이크 [GREEN ONION & BROWN RICE BAKE] 11,900 | 참치 순살 현미베이크 [TUNA BROWN RICE BAKE] 14,900 | 사천 현미베이크 [SACHEON BROWN RICE BAKE] 11,900 | 고추강정 현미베이크 [HOT PEPPERS GANGJEONG BROWN RICE BAKE] 11,900 | 오리지날 로스트 [ORIGINAL ROAST CHICKEN] 8,900 | 데리갈릭 로스트 [TERI GARLIC ROAST CHICKEN] 10,900 | 바베큐 로스트 [BARBECUE ROAST CHICKEN] 10,900 | 치즈 칠리 로스트 [CHEESE CHILI ROAST CHICKEN] 10,900 | 두반장 로스트 [DOUBANJANG ROAST CHICKEN] 10,900 | 깐풍기 로스트 [KKANPUNGGI ROAST CHICKEN] 10,900 | 숯불 로스트 [SUTBUL ROAST CHICKEN] 10,900 | 로스트 순살 파닭 [GREEN ONION & ROAST CHICKEN] 12,900 | 치즈 순살 퐁닭 [FRESH CHEESE FONDUE CHICKEN] 14,900 | 오븐닭발[OVEN CHICKEN FEET] 14,900 | 오븐똥집[ OVEN CHICKEN GIZZARD] 12,900 | 오븐감자[OVEN POTATO] 9,900 | 궁물떡볶이[SOUP TTEOKBOKKI] 9,900 | 오븐폭립[OVEN PORK RIBS] 14,900 | 숯불곱창[SUTBUL GOPCHANG] 12,900 | 골뱅이소면[WHELK & PLAN NOODLES] 변동가격(업주문의) | 고추나쵸[NACHOS WITH RED PEPPERS] 변동가격(업주문의) | 해물굴짬뽕탕[FRESH SEAFOOD SPICY NOODLE SOUP] 13,000 | 나가사끼짬뽕[NAGASAKI SPICY SEAFOOD NOODLE SOUP] 13,000 | 알탕[SPICY FISH ROW STEW] 13,000 | 해물어묵탕[SEAFOOD AND FISH CAKE SOUP] 13,000 | 마른안주 외 변동가격(업주문의) | 숯불갈비 로스트[SUTBUL-GALBI ROAST] 10,900 | 유린기 순살 현미베이크[YURINGI BROWN RICE BAKE] 14,900 | 오븐소세지[OVEN SAUSAGE] 12,000 | 치즈 뿌리꼬 현미베이크[CHEESE PPURICCO BROWN RICE BAKE] 12,500 | 카레 뿌리꼬 현미베",0
187,1059570689,라좡,02-462-7760,"['중식', '양꼬치']","['서울 광진구', '동일로18길 10']",매일 14:00~02:00 연중무휴,"무한모듬꼬치 17,800 | 무한샤브샤브 15,000 | 무한꼬치&무한샤브 23,000",0
188,1035885423,고기다,02-544-9209,"['한식', '소고기구이']","['서울 성동구', '성수일로12길 20', '1층 102호']",매일 11:00~22:00,"드라이에이징 등심 40,000 | 워터에이징 고기다 모듬 32,000 | 워터에이징 등심 35,000 | 워터에이징 안심 37,000 | 워터에이징 채끝 32,000 | 워터에이징 살치 40,000 | 워터에이징 안창살 50,000",4.35
189,37928331,도도곱창,02-2298-7789,"['한식', '곱창,막창,양']","['서울 광진구', '아차산로34길 18']",평일 15:30~01:00 | 토요일 15:30~01:00 일요일 휴무,"소금구이막창 12,000 | 양념막창(돼지) 12,000 | 야채곱창(돼지) 11,000 | 치즈야채곱창(돼지) 13,000 | 소곱창 14,000 | 소막창 14,000 | 소곱창전골 25,000 | 계란찜 5,000 | 날치알볶음밥 3,000 | 오돌뼈 11,000 | 제육볶음 17,000 | 세트2 메뉴 35,000 | 세트3 메뉴 37,000 | 세트4 메뉴 47,000 | 한우곱창 21,000 | 세트1 메뉴 33,000",4.8
190,1886066644,쭈꾸미도사,02-414-4991,"['음식점', '한식']","['서울 성동구', '아차산로 110', '1층쭈꾸미도사']",목요일 11:00~23:00 | 수요일 11:00~23:00 | 화요일 11:00~23:00 | 월요일 11:00~23:00 | 금요일 11:00~23:00 평일p.m3~4:30  잠시 쉽니다 | 토요일 13:00~23:00 오후1시부터영업합니다 | 일요일 00:00~23:00 휴무,"대창 쭈꾸미 15,000 | 오리지널 쭈꾸미 13,000 | 육전 9,000 | 치새볼 6,000 | 계란찜 4,000 | 통쭈 14,000",0
191,38230487,피자스쿨 성수쇼핑센타점,02-464-8003,"['음식점', '피자']","['서울 성동구', '아차산로7길 22']",,"치즈피자 6,000 | 페퍼로니피자 7,000 | 콤비네이션피자 8,000 | 포테이토피자 8,000 | 불고기피자 8,000 | 직화파인애플피자 11,000 | 고구마피자 8,000 | 핫치킨피자 8,000 | 나폴리피자 9,000 | 스테이크피자 10,000 | 까르보네피자 10,000 | 아이리쉬포테이토피자 10,000 | 깐쇼새우피자 11,000 | 도이치바이트피자 12,000 | 야채퀘사디아피자 12,000 | 비프퀘사디아 12,000 | 치킨퀘사디아 12,000 | 멕시칸바이트피자 12,000 | 직화홀릭바이트피자 12,000 | 더블갈릭바베큐피자 10,000",0
192,35402650,이상진신닭발,02-466-4946,"['한식', '닭발']","['서울 성동구', '아차산로7길 17-1']",토요일 17:30~01:00 배달 17:30 ~ 03:30 | 금요일 17:30~01:00 배달 17:30 ~ 03:30 | 목요일 17:30~01:00 배달 17:30 ~ 03:30 | 수요일 17:30~01:00 배달 17:30 ~ 03:30 | 화요일 17:30~01:00 배달 17:30 ~ 03:30 | 월요일 17:30~01:00 배달 17:30 ~ 03:30,"통닭발 14,000 | 무뼈닭발 15,000 | 국물닭발 15,000 | 오돌뼈 14,000",0
193,11690066,파리바게뜨 성수역점,02-464-3456,"['카페,디저트', '베이커리']","['서울 성동구', '아차산로7길 8']",매일 07:00~23:00,"프랑보아즈무즈 20,000 | 블루베리 치즈무스 19,000 | 카페오레 18,000 | 포도치즈케이크 16,000 | 고구마파이 1,000",0
194,38495071,굴사랑낙지마을,02-499-9259,"['한식', '굴요리']","['서울 성동구', '성수이로 118', '성수아카데미타워']",,"매생이굴국밥 7,000",0
195,30845077,더다미,02-467-3322,"['술집', '요리주점']","['서울 성동구', '아차산로7길 11']",,해물파전 변동가격(업주문의) | 꼬막 변동가격(업주문의),0
196,12770339,성수동양갈비,02-497-4987,"['음식점', '양갈비']","['서울 성동구', '성수일로12길 33']",평일 11:30~22:00 브레이크타임 15:30~17:00 | 토요일 11:30~22:00 브레이크타임 15:30~17:00 | 일요일 휴무 매주 일요일 휴무,"양갈비 22,000 | 돼지갈비 12,000 | 양곰탕 7,000 | 우거지탕 7,000 | 된장찌개 6,000 | 누룽지탕 5,000",0
197,1802587243,중경식객,02-463-7789,"['중식', '중식당']","['서울 광진구', '동일로20길 109']","매일 11:00~23:00 무한리필 2인부터, 2시간 제한","마라훠궈 무한리필(1인) 16,900 | 꿔바로우 18,000 | 미니 꿔바로우 10,000 | 크림새우 18,000 | 어향육슬 18,000 | 지삼선 15,000 | 고기가지튀김 15,000 | 마파두부 10,000 | 매운가재볶음 30,000 | 볶음밥 7,000 | 볶음면 7,000",0
198,1139648107,밥플러스 성수역점,,"['음식점', '한식']","['서울 성동구', '연무장5가길 25']",,,0
199,1290481276,시타마치라멘 성수점,02-2641-0303,"['일식', '일식당']","['서울 성동구', '연무장5가길 25', '1층 110호']",,"하카타 돈코츠라멘 5,400 | 삿포로 미소라멘 5,400 | 카라우마 탄탄멘 5,400 | 우마카라 가츠나베 5,900 | 우마카라 치즈 가츠나베 6,400",0
200,1657432236,낭만순대 성수역본점,02-461-0700,"['음식점', '한식']","['서울 성동구', '아차산로 107', '1층 낭만순대']",매일 00:00~24:00 | 일요일 20:30~09:00 휴무,"순대국 8,000 | 토마토순대국 10,000 | 뼈해장국 8,000 | 황태콩나물해장국 7,000 | 치즈돈까스 8,000 | 등심돈까스 7,000 | 고구마치즈돈까스 8,000",0
201,1246694658,키ki,02-497-3939,"['술집', '바(BAR)']","['서울 성동구', '연무장길 41-9']","매일 18:00~24:00 일,월요일 휴무","하이볼 8,000 | 과카몰리와 토스트빵 15,000 | 모둠접시 12,000 | 카치오 에 페페 13,000 | 정어리샐러드와 토스트빵 13,000 | 맥주 변동가격(업주문의) | 와인 변동가격(업주문의)",0
202,38482042,오키초밥,02-499-0757,"['일식', '초밥,롤']","['서울 성동구', '아차산로13길 37', '1층 오키초밥']",금요일 11:30~22:00 브레이크타임 14:00~ 16:30 까지 | 목요일 11:30~22:00 브레이크타임 14:00~ 16:30 까지 | 수요일 11:30~22:00 브레이크타임 14:00~ 16:30 까지 | 화요일 11:30~22:00 브레이크타임 14:00~ 16:30 까지 | 월요일 11:30~22:00 브레이크타임 14:00~ 16:30 까지 | 토요일 00:00~23:59 영업시간 변동될수있습니다 | 일요일 휴무,"모듬초밥 16,000 | 특초밥 22,000 | 연어초밥 18,000 | 흰살초밥 18,000",0
203,1009935289,냐항,02-497-5279,"['음식점', '베트남음식']","['서울 성동구', '연무장길 9-6', '1층 냐항']",평일 11:30~22:00 브레이크타임 15:00-17:00 | 주말 11:30~22:00 브레이크타임 없음,"그린파파야샐러드 14,000 | 짜죠 6,000 | 베트남 소시지 7,000 | 냐항 멘보샤 12,000 | 반쎄오 18,000 | 반꿔이 마라 새우 20,000 | 냐항 갈비 24,000 | 바삭바삭 레몬그라스 치킨꼬치 22,000 | 분짜 22,000 | 특선 한우 쌀국수 9,000 | 볶음 쌀국수 11,000 | 특선 마라 한우 쌀국수 11,000 | 한돈 매콤 덮밥 9,000 | 코코넛 라이스 5,000 | 모닝글로리 볶음 8,000 | 허니 고구마스틱 5,000 | 반꿔이 5,000 | 감자튀김과 마늘고수마요 5,000",0
204,37853484,통삼시대 성수점,02-6465-3030,"['한식', '돼지고기구이']","['서울 성동구', '성수일로8길 39-1', '성수장여관']",매일 11:00~24:00,"통삼겹살 무한리필 9,900 | 모듬 무한리필 11,900 | 갈비살 무한리필 16,900 | 양념모듬 무한리필 12,900",0
205,1357747708,바 차차,02-468-8893,"['술집', '와인']","['서울 성동구', '연무장길 14-5', '2층 바차차']",토요일 17:00~00:00 | 금요일 17:00~00:00 | 목요일 17:00~00:00 | 수요일 17:00~00:00 | 화요일 17:00~00:00,"부라타치즈토마토 13,000 | 트러플아보카도구이 16,000 | 차차오뎅 15,000",0
