name,tel,addr,rating,review_count,lat,lng,thumbnail
현선이네,070-8864-8889,서울시 용산구 한강로2가 305-1,3.7,113,37.5311696,126.969227,https://mp-seoul-image-production-s3.mangoplate.com/1739/txgezbrxdtlq4f.jpg
명화원,02-792-2969,서울시 용산구 한강로1가 14-28,3.7,37,37.5363769,126.9746339,https://mp-seoul-image-production-s3.mangoplate.com/25442_1521677471780632.jpg
주사부,02-792-2419,서울시 용산구 한강로1가 106,3.7,18,37.534832,126.97486115,https://mp-seoul-image-production-s3.mangoplate.com/27597_1520595495632423.jpg
옛집,02-794-8364,서울시 용산구 한강로1가 231-23,3.7,17,37.53379891,126.97359349,https://mp-seoul-image-production-s3.mangoplate.com/27597_1520633378838196.jpg
원대구탕,02-797-4488,서울시 용산구 한강로1가 142-4,3.5,44,37.5347078,126.9742266,https://mp-seoul-image-production-s3.mangoplate.com/45934_1504328031938967.jpg
일일향,02-792-4300,서울시 용산구 한강로2가 147  2F,3.5,16,37.5300532,126.970624,https://mp-seoul-image-production-s3.mangoplate.com/347958/116586_1532080715902_20327
기차길옆초밥,02-797-3771,서울시 용산구 한강로2가 2-192,3.4,20,37.53113099,126.96805432,https://mp-seoul-image-production-s3.mangoplate.com/238706/601873_1486867797257_35113
현대본가,02-793-8118,서울시 용산구 한강로1가 166-2,0.0,5,37.53349304,126.97534943,https://mp-seoul-image-production-s3.mangoplate.com/17621/845qo2oqdtv8on.jpg
모즈타파스라운지,02-885-8910,서울시 관악구 봉천동 1598-6  B1,4.3,82,37.4790841,126.9535279,https://mp-seoul-image-production-s3.mangoplate.com/1006616_1524324179234787.jpg
3MK,02-563-4567,서울시 강남구 역삼동 616-14  1F,4.1,67,37.5035165,127.0278446,https://mp-seoul-image-production-s3.mangoplate.com/1002734_1531130624266147.jpg
엘따뻬오,02-882-8835,서울시 관악구 봉천동 1629-4  2F,4.1,59,37.47687645,126.96177844,https://mp-seoul-image-production-s3.mangoplate.com/51598_1510997000688499.jpg
따빠마드레,02-722-4199,서울시 종로구 신문로2가 1-251,4.0,26,37.573017,126.9691,https://mp-seoul-image-production-s3.mangoplate.com/280281/230933_1509964355965_89019
인투,053-421-3965,대구시 중구 공평동 67-2,4.0,39,35.869019,128.599468,https://mp-seoul-image-production-s3.mangoplate.com/17413/1039799_1533475137039_93988
타페오,02-794-2848,서울시 용산구 이태원동 455-23,3.9,53,37.53447795,126.98867678,https://mp-seoul-image-production-s3.mangoplate.com/14578/810572_1524789638640_65423
엘쁠라또,02-325-3515,서울시 강남구 신사동 540-5,3.9,68,37.5194104,127.0246583,https://mp-seoul-image-production-s3.mangoplate.com/361632_1523145853915896.jpg
소브레메사,02-536-0669,서울시 서초구 서초동 1303-16,3.9,18,37.50263597,127.02385527,https://mp-seoul-image-production-s3.mangoplate.com/246104/172778_1531622139303_52280
파라디그마,02-324-5808,서울시 마포구 연남동 383-72  3F,3.9,29,37.56131243,126.92625499,https://mp-seoul-image-production-s3.mangoplate.com/196978/14650_1531437182467_6974
타파스구르메,02-6014-2369,서울시 종로구 통인동 137-9  1F,3.8,29,37.579392,126.9708874,https://mp-seoul-image-production-s3.mangoplate.com/56185_1500516793585460.jpg
와이샵,070-8254-7088,서울시 종로구 옥인동 154,3.7,23,37.5808724,126.9673554,https://mp-seoul-image-production-s3.mangoplate.com/754708_1511102215535520.jpg
스페인클럽,02-515-1118,서울시 강남구 신사동 524-30  1F,3.5,132,37.5219007,127.0218657,https://mp-seoul-image-production-s3.mangoplate.com/2796/1078766_1532435251387_37145
작은스페인,02-322-8870,서울시 서대문구 연희동 81-27,3.4,77,37.5717586,126.9340354,https://mp-seoul-image-production-s3.mangoplate.com/289358_1525344187537004.jpg
이스트,02-462-1233,서울시 광진구 화양동 3-3,3.4,28,37.543964,127.07182237,https://mp-seoul-image-production-s3.mangoplate.com/984760_1528564335061018.jpg
께딸,032-529-5251,인천시 부평구 부평동 212-15,3.3,37,37.4950001,126.7232755,https://mp-seoul-image-production-s3.mangoplate.com/32525_1513326525231863.jpg
용평회관,033-335-5217,강원도 평창군 대관령면 횡계리 325-2,3.9,27,37.67361051,128.70910626,https://mp-seoul-image-production-s3.mangoplate.com/141885/fxnd6jk-khf02g.jpg
황태회관,033-335-5795,강원도 평창군 대관령면 횡계리 348-5,3.9,32,37.669872,128.709891,https://mp-seoul-image-production-s3.mangoplate.com/511836_1521793611042423.jpg
진태원,033-335-5567,강원도 평창군 대관령면 횡계리 325-18,3.9,32,37.67324,128.7083236,https://mp-seoul-image-production-s3.mangoplate.com/141851/jtgpte2jmqu9d6.jpg
고향이야기,033-335-5430,강원도 평창군 대관령면 횡계리 348,3.9,14,37.6691216,128.7099462,https://mp-seoul-image-production-s3.mangoplate.com/68_1522299032621912.jpg
대관령한우타운,033-336-2150,강원도 평창군 대관령면 횡계리 376-46,3.5,15,37.6754733,128.69995036,https://mp-seoul-image-production-s3.mangoplate.com/112634_1517038929745672.jpg
남경식당,033-335-5891,강원도 평창군 대관령면 횡계리 21-5,3.1,11,37.68529264,128.74115067,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/104601_1476332387260054.jpg
도암식당,033-336-5814,강원도 평창군 대관령면 횡계리 323-6,0.0,10,37.6725057,128.7080458,https://mp-seoul-image-production-s3.mangoplate.com/795419_1521451722947624.jpg
울프소셜클럽,,서울시 용산구 한남동 795-2,4.4,88,37.54230334,127.00264919,https://mp-seoul-image-production-s3.mangoplate.com/802754_1522077914630639.jpg
수르기,070-8950-0462,서울시 용산구 한남동 683-65,4.4,79,37.53603902,127.00041637,https://mp-seoul-image-production-s3.mangoplate.com/232065/894765_1526921763555_92926
앤드커피랩,02-790-5022,서울시 용산구 한남동 684-51,4.1,140,37.53526383,127.00105779,https://mp-seoul-image-production-s3.mangoplate.com/supporters_admin/mzo0mydoxqea2x.jpg
아러바우트,02-711-1351,서울시 용산구 한남동 665-29,4.1,50,37.5333345,127.0008625,https://mp-seoul-image-production-s3.mangoplate.com/335002/894765_1525188366615_90009
안도카페,02-749-0619,서울시 용산구 한남동 736-8,4.0,99,37.53472518,126.99802964,https://mp-seoul-image-production-s3.mangoplate.com/722502_1531039439763315.jpg
올드페리도넛,02-6015-2022,서울시 용산구 한남동 727-21  2F,4.0,122,37.5397053,127.0029705,https://mp-seoul-image-production-s3.mangoplate.com/365650_1521717675802693.jpg
음레코드,070-4001-0625,서울시 용산구 한남동 620-152,4.0,23,37.53061496,127.00279672,https://mp-seoul-image-production-s3.mangoplate.com/361632_1509623345998956.jpg
앤트러사이트,02-797-7508,서울시 용산구 한남동 683-142,3.9,122,37.53610229,127.00014496,https://mp-seoul-image-production-s3.mangoplate.com/223917/172778_1529720634474_50657
원더커피,02-793-5521,서울시 용산구 한남동 739-18,3.9,64,37.5374095,127.0002793,https://mp-seoul-image-production-s3.mangoplate.com/608462_1520468716164396.jpg
피에(폐점),02-6212-0219,서울시 용산구 한남동 683-47  1F,3.9,102,37.53633815,127.00125364,https://mp-seoul-image-production-s3.mangoplate.com/90122/569295_1502969989114_277443
사유,02-2289-9050,서울시 용산구 한남동 682-5,3.9,68,37.53803409,127.001845,https://mp-seoul-image-production-s3.mangoplate.com/321544/14650_1532320491682_7558
꽁티드툴레아 더멘션 (폐점),02-3446-4668,서울시 용산구 한남동 737-7,3.9,38,37.53615463,126.99908755,https://mp-seoul-image-production-s3.mangoplate.com/856498_1520911597168729.jpg
그랜드하얏트서울 로비라운지,02-799-8165,서울시 용산구 한남동 747-7 그랜드하얏트 서울 호텔 LF,3.8,68,37.53943187,126.9955297,https://mp-seoul-image-production-s3.mangoplate.com/33537_1533766458378988.jpg
챔프커피,010-5269-4931,서울시 용산구 한남동 768-26,3.7,11,37.53115848,127.00182604,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/518126_1485095265472917.jpg
딜리윗미,02-794-3446,서울시 용산구 한남동 684-101,3.4,59,37.5362258,127.0014084,https://mp-seoul-image-production-s3.mangoplate.com/594757_1526395752887389.jpg
아리에코,02-6498-0172,서울시 용산구 한남동 683-26,3.4,14,37.53714544,127.00159309,https://mp-seoul-image-production-s3.mangoplate.com/9239_1518768484875527.jpg
웨이스오브씨잉,02-749-5174,서울시 용산구 한남동 683-134,3.3,23,37.53607173,126.99999197,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/618033_1491125482511943.jpg
트라이바,02-749-2648,서울시 용산구 한남동 68-4,0.0,6,37.5352259,127.0091186,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/746311_1506925124398591.jpg
렁트멍,02-825-0404,서울시 동작구 상도동 416 아이파크상가 102호,4.5,66,37.50065627,126.94217605,https://mp-seoul-image-production-s3.mangoplate.com/550856_1520138279024574.jpg
브레드덕,070-8827-0008,서울시 동작구 상도동 529,4.3,61,37.5045102,126.94305847,https://mp-seoul-image-production-s3.mangoplate.com/817437_1521202198659442.jpg
다채,02-2681-3392,서울시 동작구 상도동 470-9,4.1,10,37.49725671,126.95061331,https://mp-seoul-image-production-s3.mangoplate.com/255175_1515850978658387.jpg
프라이밋 스테이크하우스,02-823-6446,서울시 동작구 상도1동 265-1  1F,4.0,23,37.5000613,126.9510123,https://mp-seoul-image-production-s3.mangoplate.com/332550/449685_1512508134552_11910
파동추야,02-822-5988,서울시 동작구 상도동 490-6 경원빌딩,4.0,13,37.49593503,126.95305226,https://mp-seoul-image-production-s3.mangoplate.com/34573_1521105787361672.jpg
벨르보,02-3280-7901,서울시 동작구 상도동 23-10,4.0,24,37.505925,126.944878,https://mp-seoul-image-production-s3.mangoplate.com/729367_1499758282167013.jpg
신짱스시,02-3280-8301,서울시 동작구 상도동 170-26  2F,3.9,23,37.50479184,126.94125274,https://mp-seoul-image-production-s3.mangoplate.com/876166_1529063881605275.jpg
미학당,02-816-0301,서울시 동작구 상도동 509-2  2F,3.9,16,37.49462502,126.96060796,https://mp-seoul-image-production-s3.mangoplate.com/67078_1498732520725538.jpg
케이크무드,010-2681-2111,서울시 동작구 상도동 356-12  1F,3.9,10,37.5026915,126.9341608,https://mp-seoul-image-production-s3.mangoplate.com/259634_1519087191229160.jpg
요술얼음,02-817-1255,서울시 동작구 상도동 370-12,3.9,14,37.50524269,126.94030184,https://mp-seoul-image-production-s3.mangoplate.com/550856_1520137897343758.jpg
피터패트,070-7717-5861,서울시 동작구 상도1동 801-1  1F,3.8,32,37.5013488,126.948829,https://mp-seoul-image-production-s3.mangoplate.com/13474_1533653102483902.jpg
시간을 들이다,02-812-2158,서울시 동작구 상도동 321-42  1F,3.7,37,37.4978939,126.9298655,https://mp-seoul-image-production-s3.mangoplate.com/442306_1532790475705628.jpg
마루스시,02-814-3361,서울시 동작구 상도동 485  1F,3.6,19,37.49749214,126.95349458,https://mp-seoul-image-production-s3.mangoplate.com/80107/449685_1504444020606_10299
김광일 간장새우,02-826-8889,서울시 동작구 상도동 365-1  1F,0.0,11,37.50465717,126.93834275,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/568353_1471004239942848.jpg
미주알고주알,02-816-9831,서울시 동작구 상도동 492-19,0.0,9,37.4955663,126.9535482,https://mp-seoul-image-production-s3.mangoplate.com/13474_1514475616208800.jpg
오스테리아 오르조,02-322-0801,서울시 용산구 한남동 31-13  2F,4.6,138,37.5349205,127.0095082,https://mp-seoul-image-production-s3.mangoplate.com/334312/458314_1532956247820_6950
쿠촐로오스테리아,02-6083-0102,서울시 용산구 용산동2가 45-13,4.5,175,37.5411755,126.9871871,https://mp-seoul-image-production-s3.mangoplate.com/18065_1525073615329258.jpg
파스토,02-515-6878,서울시 강남구 청담동 19-4  B1,4.4,95,37.52225304,127.04309541,https://mp-seoul-image-production-s3.mangoplate.com/supporters_admin/kmfboxq1aemxye.jpg
볼피노리스토란테,010-2249-1571,서울시 강남구 신사동 650-12,4.2,105,37.5235023,127.0364285,https://mp-seoul-image-production-s3.mangoplate.com/263916/342829_1527985553909_23194
호호식당,02-741-2384,서울시 종로구 명륜4가 143,4.1,217,37.58190698,127.00005887,https://mp-seoul-image-production-s3.mangoplate.com/276038/172778_1519092184657_34747
몽고네 (휴업중),02-336-6808,서울시 서대문구 연희동 192-29,4.0,80,37.5662679,126.9274765,https://mp-seoul-image-production-s3.mangoplate.com/769835_1497073384155993.jpg
미피아체,02-516-6317,서울시 강남구 청담동 97-22 삼영빌딩 1F,4.0,75,37.524489,127.0450222,https://mp-seoul-image-production-s3.mangoplate.com/1059671_1529729629582962.jpg
스코파더셰프,070-8828-7717,서울시 강남구 청담동 123-53  2F,4.0,54,37.5255543,127.0507543,https://mp-seoul-image-production-s3.mangoplate.com/191769/501143_1502736916900_15237
이태리재,070-4233-6262,서울시 종로구 소격동 158-1,4.0,69,37.57877371,126.9817191,https://mp-seoul-image-production-s3.mangoplate.com/585290_1531633604472195.jpg
피자힐,02-450-4699,서울시 광진구 광장동 22-1 비스타 워커힐 별관,3.9,149,37.55391118,127.109173,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/455538_1485124919282104.jpg
오월의종,02-792-5561,서울시 용산구 한남동 737-2,4.2,151,37.53585052,126.99906921,https://mp-seoul-image-production-s3.mangoplate.com/191512_1502733767867241.jpg
온스,010-4859-1347,서울시 용산구 한남동 729-31  1F,4.1,13,37.537376,127.003015,https://mp-seoul-image-production-s3.mangoplate.com/2925_1496238359477783.jpg
더베이커스테이블,070-7717-3501,서울시 용산구 이태원동 691,3.9,233,37.5394494,126.9874672,https://mp-seoul-image-production-s3.mangoplate.com/1349/577319_1529836685372_53752
잼앤브레드,070-4107-0999,서울시 용산구 한남동 685-1,3.9,28,37.5356967,126.9999489,https://mp-seoul-image-production-s3.mangoplate.com/242283_1506599839686627.jpg
곤트란쉐리에,02-796-9416,서울시 용산구 한남동 737-37 한남빌딩 1F,3.8,23,37.53493477,126.99739586,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/586167_1499039185716716.jpg
패션파이브,02-2071-9505,서울시 용산구 한남동 729-74,3.6,426,37.53873118,127.00191005,"https://mp-seoul-image-production-s3.mangoplate.com/https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/450708_1451740273915.jpg?fit=around|1024:576&crop=1024:576;*,*&output-format=jpg&output-quality=80"
로즈베이커리,02-790-7225,서울시 용산구 한남동 739-1,0.0,15,37.5380035,127.00114416,https://mp-seoul-image-production-s3.mangoplate.com/497624_1513837679622693.jpg
혼네,02-332-5247,서울시 마포구 연남동 227-4,4.4,104,37.5619572,126.926854,https://mp-seoul-image-production-s3.mangoplate.com/330456/450751_1530756785441_34533
라멘모토,070-4400-2370,서울시 서초구 잠원동 38-26 조훈빌딩,4.2,110,37.51091946,127.02021758,https://mp-seoul-image-production-s3.mangoplate.com/14909/313740_1521703597391_174506
켄비멘리키,02-324-0822,서울시 마포구 상수동 313-3,3.9,67,37.5484733,126.9215251,https://mp-seoul-image-production-s3.mangoplate.com/2925_1521732024891446.jpg
울트라멘,02-547-4433,서울시 강남구 논현동 166-2  1F,3.7,73,37.5078531,127.0243637,https://mp-seoul-image-production-s3.mangoplate.com/68_1522299818841436.jpg
키와마루아지,031-292-8858,경기도 수원시 장안구 율전동 408-1,3.7,33,37.2970443,126.9686951,https://mp-seoul-image-production-s3.mangoplate.com/52193_1523267283592277.jpg
멘야산다이메,02-743-4129,서울시 종로구 명륜4가 147-1,3.6,126,37.5818069,126.9997353,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/64131_1488194462884046.jpg
카도야라멘,02-882-5090,서울시 관악구 봉천동 870-13 신원 메트로빌,3.4,87,37.48165153,126.9515802,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/13474_1466907895281558.jpg
구법원,010-4909-9640,서울시 노원구 상계동 727-2,3.9,22,37.65399725,127.06099748,https://mp-seoul-image-production-s3.mangoplate.com/43578/90579_1443608937663145457
김순옥댓잎찹쌀도너츠,061-381-0352,전라남도 담양군 담양읍 백동리 277-11,3.9,11,35.31259918,126.98200226,https://mp-seoul-image-production-s3.mangoplate.com/689406_1496925064187500.jpg
덩실분식,043-643-2133,충청북도 제천시 의림동 46-7,3.9,8,37.13931253,128.20826276,https://mp-seoul-image-production-s3.mangoplate.com/213055/hybxhb_9_h48ob.jpg
바로방,033-646-4621,강원도 강릉시 금학동 16-2,3.5,29,37.75436732,128.89594581,https://mp-seoul-image-production-s3.mangoplate.com/361632_1514187726730322.jpg
싸전,033-642-9056,강원도 강릉시 금학동 74,3.5,22,37.75215539,128.89524037,https://mp-seoul-image-production-s3.mangoplate.com/27597_1519034813573503.jpg
청주명문도너츠,02-453-8001,서울시 광진구 구의동 80-37,3.4,17,37.5456895,127.0855641,https://mp-seoul-image-production-s3.mangoplate.com/258030/83465_1528639683213_25508
싱글벙글빵집,061-663-8797,전라남도 여수시 관문동 222,0.0,14,34.74192429,127.74225616,https://mp-seoul-image-production-s3.mangoplate.com/215085/kkdo9qacp9empv.jpg
부부찹쌀도너츠,061-381-9929,전라남도 담양군 담양읍 학동리 586-3,0.0,4,35.32255079,127.0016538,https://mp-seoul-image-production-s3.mangoplate.com/665695_1518635123295475.jpg
오성당,043-256-7197,충청북도 청주시 흥덕구 가경동 1198,0.0,3,36.6276467,127.43627708,https://mp-seoul-image-production-s3.mangoplate.com/257812/631417_1483720747084_631417_1483720379661_202906
온달만두분식,02-3272-1892,서울시 마포구 대흥동 194-2,0.0,3,37.5473436,126.9435068,https://mp-seoul-image-production-s3.mangoplate.com/848311_1515503149401289.jpg
메종드라카테고리,02-545-6640,서울시 강남구 청담동 85 송은아트스페이스,4.3,90,37.5255785,127.0402284,https://mp-seoul-image-production-s3.mangoplate.com/12806/172778_1512806558641_161988
오아시스,02-548-8859,서울시 강남구 청담동 88-5,4.2,134,37.5247894,127.0406313,https://mp-seoul-image-production-s3.mangoplate.com/125/468284_1493002503233_8232
스피티코,070-7672-4825,서울시 강남구 청담동 12-5  1F,4.0,24,37.52317451,127.04615936,https://mp-seoul-image-production-s3.mangoplate.com/260757/810841_1518666106202_40471
히든브라운,02-514-6293,서울시 강남구 청담동 37-8,3.9,14,37.5189127,127.0441883,https://mp-seoul-image-production-s3.mangoplate.com/610912_1530797900484277.jpg
트리아농,070-8129-5955,서울시 강남구 청담동 26-5,3.8,62,37.5203003,127.0445843,https://mp-seoul-image-production-s3.mangoplate.com/17884/240521_1521079328685_6149
티컬렉티브,070-8888-2259,서울시 강남구 청담동 90-25  1F,3.8,43,37.5245443,127.0422434,https://mp-seoul-image-production-s3.mangoplate.com/598583_1515505369192817.jpg
10꼬르소꼬모,02-547-3010,서울시 강남구 청담동 79,3.7,115,37.5269466,127.0424207,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/717246_1487149345219000.jpg
미엘,02-512-2395,서울시 강남구 청담동 94-3  1F,3.6,114,37.5252677,127.0436337,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/601333_1474477704223921.jpg
버터핑거팬케이크,02-3448-1070,서울시 강남구 청담동 88-9,3.4,204,37.5243208,127.0404537,https://mp-seoul-image-production-s3.mangoplate.com/10233/12258_1519544449449_40406
퀸스파크,02-542-4073,서울시 강남구 청담동 83-18,3.4,117,37.5259291,127.0416241,https://mp-seoul-image-production-s3.mangoplate.com/27066_1525708646094233.jpg
이재모피자,051-245-1478,부산시 중구 신창동1가 2-1 중앙아파트상가 2F,4.3,193,35.10213803,129.03079181,https://mp-seoul-image-production-s3.mangoplate.com/784280_1532348829606425.jpg
1984나폴리,051-816-1984,부산시 부산진구 전포동 687-18,4.0,21,35.1551702,129.0641337,https://mp-seoul-image-production-s3.mangoplate.com/190608/729497_1516614041226_34649
볼피노,051-604-7266,부산시 기장군 기장읍 시랑리 704-1 힐튼호텔부산 아난티코브,4.0,18,35.19728216,129.22718627,https://mp-seoul-image-production-s3.mangoplate.com/586167_1520172853737625.jpg
키친보이즈,,부산시 부산진구 전포동 684-2,3.6,10,35.15528603,129.06311394,https://mp-seoul-image-production-s3.mangoplate.com/808221_1524466032133267.jpg
가내수공업양식당비토,070-4215-5868,부산시 해운대구 우동 515-10,3.4,39,35.1651481,129.1586221,"https://mp-seoul-image-production-s3.mangoplate.com/https://mp-seoul-image-production-s3.mangoplate.com/27636_1428827699270?fit=around|1024:576&crop=1024:576;*,*&output-format=jpg&output-quality=80"
클라우드32,051-749-5320,부산시 해운대구 우동 1410-3,0.0,8,35.15434835,129.14502123,https://mp-seoul-image-production-s3.mangoplate.com/17213/828430_1531292632588_26976
델라고,051-515-1504,부산시 금정구 장전동 419-18  2-3F,0.0,24,35.2308027,129.0847739,https://mp-seoul-image-production-s3.mangoplate.com/24127/1019829_1525604042629_103494
맛차차,010-9719-8707,서울시 성동구 성수동1가 685-450 그린랩 1F,4.4,35,37.5468613,127.0405799,https://mp-seoul-image-production-s3.mangoplate.com/112555_1495427502803415.jpg
센터커피,070-8868-2008,서울시 성동구 성수동1가 685-478,4.2,109,37.5465638,127.0416155,https://mp-seoul-image-production-s3.mangoplate.com/667882_1532371758977267.jpg
자그마치,070-4409-7700,서울시 성동구 성수동2가 317-12,3.9,128,37.54277643,127.0567688,https://mp-seoul-image-production-s3.mangoplate.com/912097_1532833151421207.jpg
어니언,02-1644-1941,서울시 성동구 성수동2가 277-135,3.9,182,37.54478602,127.05811897,https://mp-seoul-image-production-s3.mangoplate.com/974024_1520275677509924.jpg
커피식탁,02-499-9029,서울시 성동구 성수동1가 656-1096,3.9,33,37.545175,127.048675,https://mp-seoul-image-production-s3.mangoplate.com/463709_1532265172580930.jpg
시너리,010-9932-9325,서울시 성동구 성수동1가 656-435  3F,3.9,32,37.5444729,127.0451559,https://mp-seoul-image-production-s3.mangoplate.com/supporters_admin/fmeyu0cgrhi4eo.jpg
훔볼트,02-465-5122,서울시 성동구 성수동2가 325-17,3.9,45,37.54022081,127.05558251,https://mp-seoul-image-production-s3.mangoplate.com/473892_1524445035832937.jpg
프라이데이무브먼트,02-6012-4862,서울시 성동구 성수동1가 656-1766,3.9,27,37.5494555,127.0450529,https://mp-seoul-image-production-s3.mangoplate.com/608462_1532268793601766.jpg
카멜 커피,070-8711-3337,서울시 성동구 성수동2가 570-1 나사로교회 1F,3.9,35,37.5372564,127.0558906,https://mp-seoul-image-production-s3.mangoplate.com/608462_1532189788732957.jpg
메쉬커피,02-464-7078,서울시 성동구 성수동1가 685-307,3.9,18,37.5481381,127.0424633,https://mp-seoul-image-production-s3.mangoplate.com/112634_1528521302311196.jpg
티핀,010-5499-5939,서울시 성동구 성수동1가 658-1,3.9,22,37.54529848,127.04499352,https://mp-seoul-image-production-s3.mangoplate.com/461033_1527674957060229.jpg
레이어57,02-461-7725,서울시 성동구 성수동2가 276-8,3.9,17,37.54190815,127.06292821,https://mp-seoul-image-production-s3.mangoplate.com/475279_1530948669620518.jpg
오클리커피스탠드,010-9358-4941,서울시 성동구 성수동1가 225-2  1F,3.8,24,37.5385068,127.0485102,https://mp-seoul-image-production-s3.mangoplate.com/17447_1532425030902499.jpg
블리스저니,070-4616-1800,서울시 성동구 성수동1가 668-51  1F,3.8,10,37.54710946,127.04345177,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/386979_1462011853458067.jpg
대림창고,02-499-9669,서울시 성동구 성수동2가 322-32,3.7,113,37.54195336,127.05628987,https://mp-seoul-image-production-s3.mangoplate.com/184983/496215_1525050771959_6201
그레이스톤,02-498-7878,서울시 성동구 성수동2가 333-140 서울숲코오롱디지털타워2차 106호,3.7,15,37.54157426,127.0537286,https://mp-seoul-image-production-s3.mangoplate.com/834160_1525273164567093.jpg
카페 퍼슨비 (폐점),070-8277-5119,서울시 성동구 성수동1가 685-217,3.7,18,37.54818729,127.04350867,https://mp-seoul-image-production-s3.mangoplate.com/499059_1517735398572765.jpg
카페성수,02-465-1077,서울시 성동구 성수동1가 668-30,3.6,47,37.54754256,127.04246269,https://mp-seoul-image-production-s3.mangoplate.com/710453_1528267652005402.jpg
greyt coffee,070-7617-6980,서울시 성동구 성수동1가 685-324  1F,3.4,32,37.5476939,127.0396253,https://mp-seoul-image-production-s3.mangoplate.com/766880_1529676435604700.jpg
위미,,서울시 성동구 성수동1가 656-613,0.0,8,37.54190402,127.04741558,https://mp-seoul-image-production-s3.mangoplate.com/279530/894765_1531925044730_116406
폴앤폴리나,02-739-5520,서울시 종로구 내수동 74  1F,4.6,141,37.57389828,126.97313148,https://mp-seoul-image-production-s3.mangoplate.com/795737_1527686795191703.jpg
파네트크루아상팩토리,02-720-5570,서울시 종로구 내수동 71 경희궁의아침 1F,4.6,93,37.57422846,126.97117664,https://mp-seoul-image-production-s3.mangoplate.com/584235_1527567247369078.jpg
김진목삼,02-929-2929,서울시 종로구 필운동 154,4.4,73,37.57688106,126.96959713,https://mp-seoul-image-production-s3.mangoplate.com/271721/14650_1527030816953_3410
서촌계단집,02-737-8412,서울시 종로구 내자동 11-1,4.3,149,37.57643124,126.97147915,https://mp-seoul-image-production-s3.mangoplate.com/14370/571022_1532630250595_16770
빚짜,02-722-1832,서울시 종로구 내자동 19 사학회관,4.3,114,37.57623434,126.97127425,https://mp-seoul-image-production-s3.mangoplate.com/837331_1528472096997359.jpg
고기의잔치 (폐점),02-730-7826,서울시 종로구 필운동 193,4.3,14,37.576813,126.969692,https://mp-seoul-image-production-s3.mangoplate.com/187637/803078_1511276951852_21571
체부동잔치집,02-730-5420,서울시 종로구 체부동 190,4.2,153,37.57655164,126.97149944,https://mp-seoul-image-production-s3.mangoplate.com/14372/851033_1520154055422_175931
토속촌삼계탕,02-737-7444,서울시 종로구 체부동 85-1,4.2,361,37.57774757,126.97159993,https://mp-seoul-image-production-s3.mangoplate.com/1673/172778_1508732452215_156014
미라보쇼콜라,02-720-8652,서울시 종로구 체부동 88-2,4.2,93,37.5778158,126.971425,https://mp-seoul-image-production-s3.mangoplate.com/71939_1531412514790489.jpg
나무사이로,070-7590-0885,서울시 종로구 내자동 196,4.1,158,37.574689,126.9709721,https://mp-seoul-image-production-s3.mangoplate.com/906234_1521338644231191.jpg
안주마을,02-723-3529,서울시 종로구 내자동 1-2,4.0,42,37.5764598,126.9721533,https://mp-seoul-image-production-s3.mangoplate.com/928240_1518449909665540.jpg
히타토제면소,010-4141-0092,서울시 종로구 통인동 159,4.0,26,37.57846525,126.97108663,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/9239_1464526775999098.jpg
코블러,02-733-6421,서울시 종로구 내자동 157,3.9,25,37.57530452,126.97090673,https://mp-seoul-image-production-s3.mangoplate.com/665526_1498120764432275.jpg
모던김밥,02-739-4930,서울시 종로구 적선동 97,3.9,18,37.57642746,126.97322845,https://mp-seoul-image-production-s3.mangoplate.com/197857/588987_1505559473190_40613
랩처 (폐점),010-2968-3402,서울시 종로구 누하동 219-3,3.9,10,37.5791791,126.9696881,https://mp-seoul-image-production-s3.mangoplate.com/932181_1525401668478171.jpg
효자바베,070-8749-0019,서울시 종로구 체부동 210-3,3.8,56,37.57675672,126.97010467,https://mp-seoul-image-production-s3.mangoplate.com/187429/803078_1505042209311_15499
효자베이커리,02-736-7629,서울시 종로구 통인동 43-1,3.7,130,37.5809507,126.9686736,https://mp-seoul-image-production-s3.mangoplate.com/9239_1529457121967464.jpg
가스트로통,02-730-4162,서울시 종로구 통의동 25-2,3.7,27,37.5786653,126.9726088,https://mp-seoul-image-production-s3.mangoplate.com/10105/878663_1532470538506_33364
합스카치,02-722-0145,서울시 종로구 통의동 27,3.7,16,37.5788155,126.9730079,https://mp-seoul-image-production-s3.mangoplate.com/722502_1531054816642716.jpg
나의아름다운세탁소,070-8877-8075,서울시 종로구 체부동 18-9,3.6,48,37.5786326,126.9706643,https://mp-seoul-image-production-s3.mangoplate.com/9239_1529456731085516.jpg
