name,tel,addr,cusine_code,rating,review_count,lat,lng,thumbnail
부아,02-792-3340,서울시 용산구 이태원동 130-5  2F,5,4.0,43,37.533856799999995,126.9934678,https://mp-seoul-image-production-s3.mangoplate.com/586167_1504842643690402.jpg
랑만,02-798-1515,서울시 용산구 이태원동 64-29,5,3.9,27,37.533749900000004,126.99128229999998,https://mp-seoul-image-production-s3.mangoplate.com/329275/14650_1521155017194_174
플러스84,02-797-0838,서울시 용산구 이태원동 61  2F,5,3.9,17,37.5339165,126.9909105,https://mp-seoul-image-production-s3.mangoplate.com/320746/313740_1522985616479_176335
미스터케밥,02-792-1997,서울시 용산구 이태원동 127-2  1F,5,3.8,44,37.53435586,126.99536119999999,https://mp-seoul-image-production-s3.mangoplate.com/3267_1497236630983797.jpg
알트스위스샬레,02-797-9664,서울시 용산구 이태원동 104-4,5,3.8,28,37.53567743,126.99408204,https://mp-seoul-image-production-s3.mangoplate.com/1766/434101_1502302303611_1585
아그라,02-797-7262,서울시 용산구 이태원동 172-2 덕흥빌딩 B1,5,3.6,73,37.53449129,126.99103461,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/21015_1490715123873104.jpg
타이가든,02-792-8836,서울시 용산구 한남동 737-24,5,3.6,55,37.535475399999996,126.99855829999998,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/259634_1486898052692899.jpg
갠지스,02-6368-7376,서울시 용산구 한남동 683-127  1F,5,3.6,20,37.535413399999996,126.99918909999998,https://mp-seoul-image-production-s3.mangoplate.com/242159/57286_1455409111424_1425
앙카라피크닉,02-793-2550,서울시 용산구 이태원동 127-11,5,3.6,27,37.5343681,126.9942929,https://mp-seoul-image-production-s3.mangoplate.com/12644/709749_1485373484633_6699
산토리니,02-790-3474,서울시 용산구 이태원동 119-10,5,3.4,166,37.53483789999999,126.992906,https://mp-seoul-image-production-s3.mangoplate.com/547/894765_1511754630904_25875
마이타이 (폐점),02-794-8090,서울시 용산구 이태원동 123-18,5,3.1,133,37.5348274,126.9945713,https://mp-seoul-image-production-s3.mangoplate.com/414/763336_1492348783877_175985
파샤,02-766-8445,서울시 용산구 이태원동 127-5,5,0.0,13,37.53433228,126.99493408,https://mp-seoul-image-production-s3.mangoplate.com/89840/reviews/d73ff403986c.jpg
앙카라팰리스,02-3785-3787,서울시 용산구 이태원동 127-2,5,0.0,7,37.53435586,126.99536119999999,https://mp-seoul-image-production-s3.mangoplate.com/192614/605908_1487517075208_605908_1487517016982_113230
성식당,061-244-1401,전라남도 목포시 영해동1가 8-3,1,4.2,14,34.78561783,126.38648987,https://mp-seoul-image-production-s3.mangoplate.com/130659/13158_1496138575122_71868
인동주마을,061-284-4068,전라남도 목포시 옥암동 1041-7,1,4.1,15,34.803925,126.43671,https://mp-seoul-image-production-s3.mangoplate.com/189156/shi6ecefx5-rb4.jpg
코롬방제과점,061-244-0885,전라남도 목포시 무안동 1-3  1F,7,3.6,62,34.7898778,126.38449440000001,https://mp-seoul-image-production-s3.mangoplate.com/584169_1521821025310781.jpg
영란횟집,061-243-7311,전라남도 목포시 만호동 1-5,1,3.6,15,34.7861718,126.3840578,https://mp-seoul-image-production-s3.mangoplate.com/795540_1500050313679211.jpg
행복이가득한집,061-247-5887,전라남도 목포시 중앙동3가 1-3,7,3.2,12,34.78620243,126.3812611,https://mp-seoul-image-production-s3.mangoplate.com/67078_1516637754096056.jpg
독천골,061-283-9991,전라남도 목포시 옥암동 1095-6,1,0.0,11,34.8001709,126.43784332,https://mp-seoul-image-production-s3.mangoplate.com/757145_1518586170472158.jpg
몽리비스트로,02-3443-2788,서울시 강남구 신사동 541-10,4,4.1,25,37.51905441,127.02357483,https://mp-seoul-image-production-s3.mangoplate.com/911852_1525937512951627.jpg
엘본더테이블 (폐점),02-547-4100,서울시 강남구 신사동 530-5,4,3.4,56,37.5234205,127.0220881,https://mp-seoul-image-production-s3.mangoplate.com/960/458314_1527435857287_6401
더고져스키친,02-547-5505,서울시 강남구 신사동 545-1  4F,4,3.4,25,37.52138138,127.02314758,https://mp-seoul-image-production-s3.mangoplate.com/618033_1516467415709815.jpg
테이블스타,02-544-3706,서울시 강남구 신사동 545-22  1F,4,3.3,53,37.520133799999996,127.02329329999999,https://mp-seoul-image-production-s3.mangoplate.com/54303_1513423887216817.jpg
파티오디,02-511-1042,서울시 강남구 신사동 525-21,4,0.0,3,37.5226849,127.0214778,https://mp-seoul-image-production-s3.mangoplate.com/232195/2627_1455030158283_250863
애정마라샹궈,02-921-3721,서울시 성북구 동선동1가 2-6  2F,2,4.5,151,37.5921882,127.01724499999999,https://mp-seoul-image-production-s3.mangoplate.com/252113/419396_1524117465101_40553
천유향마라향솥,032-508-9678,인천시 부평구 부평동 645-11,2,4.5,49,37.4873359,126.72531040000001,https://mp-seoul-image-production-s3.mangoplate.com/162119/59210_1496373012123_30541
두만강샤브샤브,02-885-7966,서울시 관악구 봉천동 1663-7,2,4.4,142,37.4787847,126.9576622,https://mp-seoul-image-production-s3.mangoplate.com/79375/746651_1515414728789_3983
일비마라향,070-8682-0868,서울시 서대문구 창천동 52-26,2,4.1,19,37.558817499999996,126.9359432,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/51946_1490184182373669.jpg
라공방,02-562-0825,서울시 강남구 역삼동 825-20 센트럴 푸르지오 시티 B 113호,2,4.0,109,37.49771469,127.02894447,https://mp-seoul-image-production-s3.mangoplate.com/334471/789962_1526564059635_12918
진스마라,02-545-8766,서울시 강남구 신사동 541-11,2,3.9,32,37.5190787,127.0237744,https://mp-seoul-image-production-s3.mangoplate.com/26786_1526869477187505.jpg
허씨전통중경마라쌍궈,02-462-5358,서울시 광진구 자양동 11-11,2,3.9,17,37.53916354,127.06551764,https://mp-seoul-image-production-s3.mangoplate.com/268548/749592_1490452631869_749592_1490452529283_30410
포가,,서울시 마포구 연남동 228-2  2F,2,4.4,64,37.562852299999996,126.92605379999999,https://mp-seoul-image-production-s3.mangoplate.com/334414/553783_1524480395315_243539
류,02-322-3201,서울시 마포구 연남동 225-34 영광빌딩,2,3.9,8,37.56380246,126.92573641,https://mp-seoul-image-production-s3.mangoplate.com/supporters_admin/y8k0eadkdwq8po.jpg
송가,02-338-6637,서울시 마포구 연남동 226-16,2,3.8,18,37.562618,126.92702990000001,https://mp-seoul-image-production-s3.mangoplate.com/48200/553783_1501161656735_40922
삼국지,02-322-8988,서울시 마포구 연남동 259-4  2F,2,3.7,17,37.560984000000005,126.92401129999999,https://mp-seoul-image-production-s3.mangoplate.com/219516/26049_1497578563026_14628
진가,02-326-1668,서울시 마포구 연남동 260-41  2F,2,3.6,15,37.56091156,126.92494248,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/104601_1484066255022677.jpg
락락,02-326-1671,서울시 마포구 연남동 224-26,2,0.0,6,37.56383133,126.92626953,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/656672_1489931365796808.jpg
드래곤만두 (휴업중),02-323-8008,서울시 마포구 연남동 228-57,2,0.0,7,37.56193842,126.92451588,https://mp-seoul-image-production-s3.mangoplate.com/176573_1508934366206294.jpg
마라양꼬치,02-336-6768,서울시 마포구 동교동 154-23,2,0.0,12,37.55854379,126.92409218,https://mp-seoul-image-production-s3.mangoplate.com/46566_1524490515499158.jpg
츄이구이브레드,02-2608-9393,서울시 마포구 서교동 464-12 세원빌딩 1F,7,4.3,39,37.5545631,126.91713670000001,https://mp-seoul-image-production-s3.mangoplate.com/576647_1520924552165451.jpg
타르틴베이커리,02-324-9400,서울시 마포구 서교동 354-5 라이즈 호텔,7,4.1,51,37.554066,126.92091200000002,https://mp-seoul-image-production-s3.mangoplate.com/584169_1527659587450858.jpg
토미스베이커리,02-333-0608,서울시 마포구 동교동 148-4,7,3.9,23,37.5598667,126.92540983,https://mp-seoul-image-production-s3.mangoplate.com/573810_1507474948387045.jpg
봉순게장,032-682-0029,경기도 부천시 작동 204-2,1,4.4,66,37.50984897,126.81325664,https://mp-seoul-image-production-s3.mangoplate.com/32408_1527349289452835.jpg
크라이치즈버거,032-611-6244,경기도 부천시 심곡동 407-2,4,4.3,117,37.488158500000004,126.7794055,https://mp-seoul-image-production-s3.mangoplate.com/109108/543937_1517624306149_333
드렁킨타이,032-328-0423,경기도 부천시 중동 1113 위브더스테이트 701동 128호,5,4.3,41,37.497671000000004,126.77810600000001,https://mp-seoul-image-production-s3.mangoplate.com/253760/533317_1522300631848_3838
커피지니어스,032-652-1113,경기도 부천시 중동 1110 두산위브상가5동 102호,7,4.1,29,37.498729,126.77774285,https://mp-seoul-image-production-s3.mangoplate.com/927092_1514802976057200.jpg
아띠오아나폴리 핏제리아,032-611-4036,경기도 부천시 중동 1106 두산위브더스테이트상가 103동 118호,4,4.0,29,37.50110546,126.77751805,https://mp-seoul-image-production-s3.mangoplate.com/245727/852441_1507807993710_182078
고래라멘,032-323-0474,경기도 부천시 중동 1161-2 디아뜨2,3,4.0,29,37.502466,126.7619851,https://mp-seoul-image-production-s3.mangoplate.com/28752_1519859455936550.jpg
탄두르,032-323-6338,경기도 부천시 중동 1130-10,5,4.0,30,37.4978919,126.77657753,https://mp-seoul-image-production-s3.mangoplate.com/187338/880385_1513479136435_20292
윤스마카롱,010-3153-6332,경기도 부천시 심곡동 400-5,7,3.8,36,37.48657670000001,126.7795564,https://mp-seoul-image-production-s3.mangoplate.com/32525_1515844540240920.jpg
페르케노,032-624-6000,경기도 부천시 상동 539-1 뉴코아아울렛 부천점 5F,7,3.7,11,37.50512871,126.75636389,https://mp-seoul-image-production-s3.mangoplate.com/646029_1525352543281132.jpg
복성원,032-611-4278,경기도 부천시 원미동 72-11,2,3.6,15,37.49734257,126.78621612,https://mp-seoul-image-production-s3.mangoplate.com/153591/90579_1442911091339156682
브라운버터,070-7787-6587,경기도 부천시 심곡동 376-16  1F,7,3.6,12,37.48908084,126.78084174,https://mp-seoul-image-production-s3.mangoplate.com/646029_1510054479801224.jpg
SOE,032-674-0814,경기도 부천시 작동 372-1  1F,7,3.6,13,37.507022799999994,126.81217209999998,https://mp-seoul-image-production-s3.mangoplate.com/643061_1521124906521679.jpg
화호이하롱관,032-342-3030,경기도 부천시 역곡동 74-147,5,3.5,17,37.4877055,126.8104807,https://mp-seoul-image-production-s3.mangoplate.com/949232_1517767924439556.jpg
즐거운커피,032-328-0153,경기도 부천시 상동 563-5,7,0.0,9,37.5012979,126.75359990000001,https://mp-seoul-image-production-s3.mangoplate.com/148804_1521866471152606.jpg
강원토종삼계탕,031-325-9119,경기도 부천시 상동 459-1,1,0.0,11,37.48944367,126.75657824,https://mp-seoul-image-production-s3.mangoplate.com/153588/566797_1500821971524_23190
진주회관,02-753-5388,서울시 중구 서소문동 120-35,1,4.2,223,37.56227463,126.97448954,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/460278_1466206099597687.jpg
가메골손왕만두,02-755-2569,서울시 중구 남창동 60-2,1,4.1,34,37.5583773,126.977106,https://mp-seoul-image-production-s3.mangoplate.com/462661_1515067924269233.jpg
더스푼,02-363-6466,서울시 서대문구 미근동 61-1,3,3.9,19,37.5625633,126.96658805,https://mp-seoul-image-production-s3.mangoplate.com/1027999_1527588674130629.jpg
블랙드럼,02-6456-8866,서울시 중구 남대문로5가 541 서울스퀘어 1F,7,3.7,11,37.55544062,126.97338415,https://mp-seoul-image-production-s3.mangoplate.com/277984/57286_1495364349797_57286_1495364321222_17956
잼배옥,02-755-8106,서울시 중구 서소문동 64-4,1,0.0,10,37.562504,126.97372800000001,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/322577_1484061624996951.jpg
이태원더버거,02-565-8940,서울시 강남구 대치동 894  2F,4,4.2,44,37.50446127,127.05461504,https://mp-seoul-image-production-s3.mangoplate.com/456417_1526967985023556.jpg
명랑회관,02-565-2662,서울시 강남구 대치동 895-1,1,4.2,23,37.50428872,127.05425117,https://mp-seoul-image-production-s3.mangoplate.com/237003/n6zt4cwgyf5yfs.jpg
대초원양꼬치양갈비,02-553-8801,서울시 강남구 역삼동 696-9 제이앤케이빌딩,2,4.1,29,37.505860600000005,127.04672776,https://mp-seoul-image-production-s3.mangoplate.com/665695_1518635386243519.jpg
이찌고,02-553-0416,서울시 강남구 대치동 909-15,7,4.0,28,37.50063932,127.05300782,https://mp-seoul-image-production-s3.mangoplate.com/896632_1511547390536846.jpg
하동관,02-565-0003,서울시 강남구 대치동 891-44 노벨빌딩 2F,1,3.8,140,37.50511629,127.05547965,https://mp-seoul-image-production-s3.mangoplate.com/460278_1515551309145045.jpg
오감국시,02-568-5353,서울시 강남구 대치동 891-47,1,0.0,5,37.50502014,127.05484009,https://mp-seoul-image-production-s3.mangoplate.com/9388_1518170314273913.jpg
전일갑오,063-284-0793,전라북도 전주시 완산구 경원동3가 13-12,8,4.2,39,35.8202111,127.14997859999998,https://mp-seoul-image-production-s3.mangoplate.com/795419_1521451674534659.jpg
거북이슈퍼,010-8819-8826,서울시 종로구 익선동 166-79,8,3.9,21,37.5734545,126.9894618,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/551270_1462713682021865.jpg
만담상점,02-2651-2459,서울시 양천구 목동 905-33 스카이포레 1F,8,3.4,24,37.531828499999996,126.87601210000001,https://mp-seoul-image-production-s3.mangoplate.com/221886/453255_1487916950527_39474
오씨네술집,02-382-0130,서울시 은평구 신사동 19-106  1F,8,0.0,9,37.59781265,126.90981293,https://mp-seoul-image-production-s3.mangoplate.com/101904/32049_1492533846266_63895
다피타,02-523-5147,서울시 서초구 서초동 1487-3,4,4.2,41,37.48287597,127.00640846,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/65435_1466853056640353.jpg
윤씨밀방,02-3143-4116,서울시 마포구 서교동 411-6,4,4.0,307,37.549663200000005,126.92239280000001,https://mp-seoul-image-production-s3.mangoplate.com/75223_1512476565973619.jpg
프리모바치오바치,02-501-0885,서울시 강남구 역삼동 816-3,4,3.9,185,37.49981916,127.02718216,https://mp-seoul-image-production-s3.mangoplate.com/180602_1501783022029654.jpg
정상호프,02-921-4284,서울시 성북구 안암동5가 101-47,4,3.8,61,37.58650558,127.02946447,https://mp-seoul-image-production-s3.mangoplate.com/186742/725767_1497024843438_93917
열두달,02-744-1215,서울시 종로구 익선동 166-54,4,3.7,94,37.5730205,126.98960509999999,https://mp-seoul-image-production-s3.mangoplate.com/801385_1505979342698803.jpg
레드브릭,02-591-7878,서울시 서초구 반포동 72-8 오삼빌딩,4,3.6,75,37.4978865,126.99937040000002,https://mp-seoul-image-production-s3.mangoplate.com/1042/812891_1526140000889_1605
갓포아키,02-540-8660,서울시 강남구 청담동 83-1,3,4.4,43,37.526762299999994,127.04147920000001,https://mp-seoul-image-production-s3.mangoplate.com/187381/29726_1488515022376_29726_1488514769887_29726_1488514730774_37994
에독코,070-7750-6808,서울시 강남구 역삼동 752-53,3,4.2,34,37.49436816,127.03383840000001,https://mp-seoul-image-production-s3.mangoplate.com/596640_1498814613223796.jpg
갓포무샤,02-790-4421,서울시 용산구 한남동 32-25,3,3.9,10,37.53496552,127.01023102,https://mp-seoul-image-production-s3.mangoplate.com/598583_1500391022814976.jpg
하꼬,0507-1450-2154,서울시 마포구 상수동 341-6,3,4.4,9,37.54598201,126.92213753,https://mp-seoul-image-production-s3.mangoplate.com/522927_1500781786824595.jpg
미자카야,010-4800-7637,서울시 마포구 망원동 414-14  1F,3,4.3,62,37.556431599999996,126.905052,https://mp-seoul-image-production-s3.mangoplate.com/586167_1526528110525760.jpg
옥타,02-325-8056,서울시 마포구 연남동 257-16,3,3.9,60,37.562008899999995,126.92337350000001,https://mp-seoul-image-production-s3.mangoplate.com/104601_1521288215008048.jpg
김씨네심야식당,02-6339-1366,서울시 마포구 상수동 336-8,3,3.9,65,37.546001000000004,126.9214793,https://mp-seoul-image-production-s3.mangoplate.com/47971/192686_1521270851759_45750
후라토식당,02-730-7090,서울시 종로구 당주동 5 로얄빌딩 아케이드 B1 63호,3,4.1,83,37.572032,126.97431090000002,https://mp-seoul-image-production-s3.mangoplate.com/332941_1514540707408338.jpg
갓포모로미,02-547-8310,서울시 강남구 신사동 643-11  1F,3,3.6,34,37.5272357,127.03621709999999,https://mp-seoul-image-production-s3.mangoplate.com/596640_1510914580355887.jpg
카츠미,070-8870-8484,서울시 서대문구 창천동 33-46  2F,3,3.6,34,37.55775803,126.93634823,https://mp-seoul-image-production-s3.mangoplate.com/261892/949781_1517487179917_222226
이자와,070-8846-5515,서울시 마포구 서교동 332-7,3,3.2,53,37.55566518,126.92657292,https://mp-seoul-image-production-s3.mangoplate.com/594309_1500720489105428.jpg
쵸이닷,02-518-0318,서울시 강남구 청담동 98-7 앙스돔빌딩 3F,4,4.2,23,37.5244225,127.04657900000001,https://mp-seoul-image-production-s3.mangoplate.com/316570/652152_1524296981318_25264
로칸다몽로,02-3144-8767,서울시 마포구 서교동 377-20,4,4.1,65,37.553114,126.9166692,https://mp-seoul-image-production-s3.mangoplate.com/528080_1525470682165367.jpg
우동카덴,02-6463-6362,서울시 마포구 서교동 391-5  1F,3,3.9,116,37.551706700000004,126.91505790000001,https://mp-seoul-image-production-s3.mangoplate.com/185256/29726_1525099298853_49798
금산제면소,,서울시 중구 회현동2가 31-1,2,3.9,70,37.5586247,126.983733,https://mp-seoul-image-production-s3.mangoplate.com/45934_1512027192508615.jpg
까델루뽀,02-734-5233,서울시 종로구 효자동 39-1,4,3.7,12,37.5818133,126.9714254,https://mp-seoul-image-production-s3.mangoplate.com/2918_1436075501762
젤렌 (폐점),02-749-0600,서울시 용산구 이태원동 116-14,5,3.5,184,37.53500407,126.99243319,https://mp-seoul-image-production-s3.mangoplate.com/901187_1517919102917778.jpg
소년서커스,,서울시 종로구 청진동 246 디타워 4F,4,3.5,51,37.571113000000004,126.97912725,"https://mp-seoul-image-production-s3.mangoplate.com/https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/317603_1465734789192730.jpg?fit=around|1024:576&crop=1024:576;*,*&output-format=jpg&output-quality=80"
캔프 치킨,02-521-1108,서울시 서초구 서초동 1578-1 구산빌딩,1,4.4,20,37.48883057,127.01403809,https://mp-seoul-image-production-s3.mangoplate.com/77643/31235_1516702447083_18215
카페라브리,02-587-8496,서울시 서초구 서초동 1559-9,7,4.2,41,37.49031066,127.01192715,https://mp-seoul-image-production-s3.mangoplate.com/755140_1520712652812724.jpg
서초장어타운,02-521-6934,서울시 서초구 서초동 1571-30 큰대문집,1,4.1,11,37.4919489,127.0124081,https://mp-seoul-image-production-s3.mangoplate.com/77365/812891_1526108405973_1279
교대이층집,02-525-6692,서울시 서초구 서초동 1571-18 청화빌딩,1,4.0,187,37.49215405,127.01292911,https://mp-seoul-image-production-s3.mangoplate.com/188257/urxby6sohvx4bi.jpg
수타우동겐,02-599-5545,서울시 서초구 서초동 1690-3 로뎀빌딩 1F,3,3.9,63,37.49495919,127.01717986,https://mp-seoul-image-production-s3.mangoplate.com/960971_1519905054718756.jpg
귀족족발(공사중),02-525-9967,서울시 서초구 서초동 1575-11,1,3.9,21,37.49151035,127.01345428,https://mp-seoul-image-production-s3.mangoplate.com/665695_1518631972818548.jpg
탐라도야지,02-521-3337,서울시 서초구 서초동 1566-8,1,3.8,56,37.48961851,127.01354174,https://mp-seoul-image-production-s3.mangoplate.com/10531/812891_1527000666907_2698
스스루,02-585-0226,서울시 서초구 서초동 1670-1,3,3.7,45,37.49369076,127.01598500000001,https://mp-seoul-image-production-s3.mangoplate.com/77480/1016710_1525277638589_338
명동곰돌이,02-594-3989,서울시 서초구 서초동 1696-5,1,3.7,30,37.4956518,127.0154164,https://mp-seoul-image-production-s3.mangoplate.com/1425/770743_1514366979807_10450
스시진수,02-535-7100,서울시 서초구 서초동 1685-8 G5센트럴프라자 104호,3,3.7,22,37.4953027,127.016861,https://mp-seoul-image-production-s3.mangoplate.com/33537_1518866185787792.jpg
마릴린,02-3477-3656,서울시 서초구 서초동 1693-3 우림빌딩,4,0.0,8,37.49434208,127.01405132,https://mp-seoul-image-production-s3.mangoplate.com/332941_1517197204435135.jpg
램하우스,02-3476-0678,서울시 서초구 서초동 1713-4 길도빌딩,2,0.0,8,37.49408431,127.01243701,https://mp-seoul-image-production-s3.mangoplate.com/supporters_admin/kega5e23gvbdao.jpg
오징어마을,02-582-1020,서울시 서초구 서초동 1567-6 충신빌딩,1,0.0,8,37.49038696,127.01326752,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/639344_1489715639326788.jpg
교대김둘레순대국,02-3474-2221,서울시 서초구 서초동 1671-5 서초리시온,1,0.0,18,37.49334319,127.01539953,https://mp-seoul-image-production-s3.mangoplate.com/77544/668872_1522248588335_5001
반서울,070-8882-0110,서울시 서대문구 대현동 27-4  2F,4,4.4,253,37.559063099999996,126.9435496,https://mp-seoul-image-production-s3.mangoplate.com/598583_1526633121361163.jpg
한림돈가,02-338-6604,서울시 서대문구 창천동 52-124  1F,1,4.4,116,37.5582724,126.9360638,https://mp-seoul-image-production-s3.mangoplate.com/254159/473523_1521958475827_28515
비아 메렝게,02-363-3812,서울시 서대문구 창천동 45-9  1F,5,4.4,86,37.5586252,126.93810859999999,https://mp-seoul-image-production-s3.mangoplate.com/834160_1524930101065525.jpg
고삼이,02-324-1403,서울시 서대문구 창천동 53-8,1,4.3,115,37.55825279,126.93472057,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/289898_1450802896781.jpg
벽제갈비,02-392-8308,서울시 서대문구 창천동 13-20,1,4.3,24,37.5577981,126.93801979999999,https://mp-seoul-image-production-s3.mangoplate.com/61216_1497677840163238.jpg
소신이쏘,02-324-3245,서울시 서대문구 창천동 57-39,1,4.2,197,37.5572154,126.93554950000001,https://mp-seoul-image-production-s3.mangoplate.com/1016942_1526386816359588.jpg
독수리다방,02-363-1222,서울시 서대문구 창천동 31-4 독수리빌딩 8F,7,4.2,141,37.55875036,126.93711507,https://mp-seoul-image-production-s3.mangoplate.com/14302/519831_1516190925513_15149
공복,02-312-6692,서울시 서대문구 창천동 2-2  1F,1,4.2,93,37.55911011,126.93833108,https://mp-seoul-image-production-s3.mangoplate.com/223177_1524973902296700.jpg
안방마님 불고기백반,,서울시 서대문구 창천동 31-26,1,4.2,19,37.55772101,126.93735746,https://mp-seoul-image-production-s3.mangoplate.com/279765/704481_1489323037542_36170
통큰갈비,02-3141-1397,서울시 서대문구 창천동 62-67,1,4.1,99,37.5570675,126.9334408,https://mp-seoul-image-production-s3.mangoplate.com/50784_1506008364040376.jpg
대포찜닭,02-325-6633,서울시 서대문구 창천동 33-27,1,4.1,156,37.5581091,126.9366805,https://mp-seoul-image-production-s3.mangoplate.com/47930/54384_1518960723241_174522
청년국수,02-313-1125,서울시 서대문구 창천동 2-2,1,4.1,43,37.55911011,126.93833108,https://mp-seoul-image-production-s3.mangoplate.com/460278_1523089119994016.jpg
타이완소야,02-3144-4725,서울시 서대문구 창천동 57-5,2,4.1,36,37.5575815,126.93522730000001,https://mp-seoul-image-production-s3.mangoplate.com/329982/230176_1522822761222_11084
통통돼지,02-363-1263,서울시 서대문구 창천동 13-33,1,4.0,49,37.55733370000001,126.93789919,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/322577_1491496550145117.jpg
또보겠지떡볶이집,070-7785-5678,서울시 서대문구 창천동 13-33,1,4.0,98,37.5573808,126.93782809999999,https://mp-seoul-image-production-s3.mangoplate.com/829665_1525342229819086.jpg
초당쌈밥,02-313-0537,서울시 서대문구 창천동 2-77,1,4.0,23,37.55924606,126.93911743,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/610410_1490497638367271.jpg
돈불1971,02-3141-1617,서울시 서대문구 창천동 62-37,1,4.0,22,37.55691528,126.93364716,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/54303_1476363165847091.jpg
클로리스,02-392-7523,서울시 서대문구 창천동 13-35,7,3.9,216,37.55774083,126.93878492,https://mp-seoul-image-production-s3.mangoplate.com/28752_1525065101873808.jpg
하루돈까스,02-335-7047,서울시 서대문구 창천동 52-114,3,3.9,124,37.5583184,126.9358692,https://mp-seoul-image-production-s3.mangoplate.com/219551/116502_1509858656965_10675
미네르바,02-3147-1327,서울시 서대문구 창천동 13-26  2F,7,3.9,44,37.55771446,126.93782158,https://mp-seoul-image-production-s3.mangoplate.com/71939_1512662090350751.jpg
치즈를사랑한찜닭,02-336-2007,서울시 서대문구 창천동 33-20,1,3.8,43,37.55821548,126.93673828,https://mp-seoul-image-production-s3.mangoplate.com/265680/68679_1523019850124_82600
에이투지카페,02-313-7523,서울시 서대문구 창천동 13-42,7,3.6,70,37.55751724,126.93850443,https://mp-seoul-image-production-s3.mangoplate.com/185772/810572_1513442579831_23424
형제갈비,02-365-0001,서울시 서대문구 창천동 31-26,1,3.5,127,37.55772101,126.93735746,https://mp-seoul-image-production-s3.mangoplate.com/964502_1525853780167258.jpg
돈부리모노,02-392-8231,서울시 서대문구 창천동 5-95,3,3.5,158,37.55797522,126.93904277,https://mp-seoul-image-production-s3.mangoplate.com/617296_1518097499563044.jpg
쿠이신보,02-546-9215,서울시 강남구 신사동 539 대화빌딩,3,4.7,98,37.51860397,127.02413027,https://mp-seoul-image-production-s3.mangoplate.com/576647_1524300166650915.jpg
요코쵸,02-324-8875,서울시 마포구 연남동 240-1,3,4.5,87,37.565290999999995,126.923501,https://mp-seoul-image-production-s3.mangoplate.com/238682/9ggeebo2_iove3.jpg
위드미치코,02-362-1394,서울시 서대문구 충정로3가 268,1,4.4,22,37.56073163,126.96372764,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/332941_1479082005365401.jpg
오토코,031-711-0771,경기도 성남시 분당구 정자동 17-1 젤존타워1,3,4.3,45,37.36838757,127.10631013,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/562997_1464492472438448.jpg
하시,02-516-2712,서울시 강남구 청담동 57,3,4.1,82,37.5237702,127.05142040000001,https://mp-seoul-image-production-s3.mangoplate.com/1050/reviews/3695dc650db4.jpg
요나요나,02-338-2885,서울시 마포구 연남동 504-32,3,3.9,34,37.5625865,126.920425,https://mp-seoul-image-production-s3.mangoplate.com/184777/553783_1512171234331_143993
아키노유키,02-488-6923,서울시 강동구 천호동 454-37,3,3.9,41,37.53890560000001,127.12650990000002,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/415475_1480376038516619.jpg
천하,02-325-9642,서울시 마포구 상수동 86-35,3,3.9,17,37.5500591,126.9233426,https://mp-seoul-image-production-s3.mangoplate.com/155235/729413_1516211666894_155471
구운,02-322-5545,서울시 마포구 망원동 415-31  102호,3,3.8,12,37.5566841,126.90450459999998,https://mp-seoul-image-production-s3.mangoplate.com/333540/569295_1526040023013_647895
유노추보스시,02-545-2811,서울시 강남구 신사동 524-14,3,3.9,104,37.521258,127.0219739,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/667387_1483872156470516.jpg
호무랑 (폐점),02-310-5169,서울시 중구 충무로1가 52-5 신세계백화점 본점 6F,3,3.9,19,37.5609396,126.9811845,https://mp-seoul-image-production-s3.mangoplate.com/supporters_admin/8kdnipfqtw95sk.jpg
소우게츠,02-555-9709,서울시 강남구 삼성동 124-15,3,3.9,15,37.509018,127.0527017,https://mp-seoul-image-production-s3.mangoplate.com/262684/570821_1490333990082_16712
오비야,02-6408-5252,서울시 마포구 서교동 346-16,3,3.7,94,37.55546629999999,126.9243693,https://mp-seoul-image-production-s3.mangoplate.com/17447_1522851239496483.jpg
만뽀돈테키,02-322-8688,서울시 마포구 상수동 322-1,3,3.7,36,37.547562,126.92111799999999,https://mp-seoul-image-production-s3.mangoplate.com/187059/442730_1506771255177_5495
