,address,id,menu,name,review_count,score,star,tel,zzim
8650,서울특별시 광진구 화양동 33-56,2cCWxAKoBVtR,"['부타타마 - 8,800원', '카이센타마 - 9,800원', '콰트로치즈타마 - 12,400원', '야키소바 - 10,800원', '하이볼 - 6,800원', '츄하이 - 5,700원', '카시스 - 6,200원', '호르몬야키우동 - 13,400원', '네기야키 - 10,800원', '모던야키 - 10,800원', '아카시 캬베츠야키 - 10,800원', '토마토타마 - 12,400원', '믹스야키소바 - 11,400원', '아사히(병) 633ml - 8,400원', '호르몬야키 - 13,400원', '카와 - 11,800원']",포비,5,45점,4.6,02-497-8555,15
8651,서울특별시 동작구 흑석동 8-37,L7mP9enxk7EF,"['치아바타샌드위치 - 6,000원', '베이컨치즈 - 4,300원', '크림치즈빵빵 - 1,800원']",프랑세즈,5,25점,3.4,02-825-5265,33
8652,서울특별시 중랑구 면목동 636-4,ViW4s7QOs5cq,"['좌식카페', ' 카페']",카페도리슈가,None,14점,None,02-6015-6000,3
8653,서울특별시 도봉구 방학동 703-65,HZ63wyPWzQUk,"['베이컨까르보나라 - 12,000원', '스파이시 쉬림프 갈릭올리오 - 13,000원', '해산물 오일 파스타 - 12,000원', '해산물 로제 파스타 - 13,000원', '목살 필라프 - 12,000원', '파인애플 커리 필라프 - 11,000원', '목살 스테이크 - 19,000원', '비프 스테이크 - 22,000원', '고로곤졸라 피자 - 12,000원', '등심돈까스 - 10,000원', '스파이시 쉬림프 로제 리조또 - 13,000원', '고르곤 비프 파스타 - 15,000원', '엔초비 대하 파스타 - 16,000원', '명란 크림 파스타ㅣ - 14,000원']",이탈리안지,None,21점,None,02-955-7214,9
8654,서울특별시 강서구 방화동 886 롯데백화점김포공항점 B2,xjB9phtrf4w0,"['바이킹 스테이크 - ', '엠파이어 스테이크 - 67,000원', '케이준 쉬림프&치킨 파스타 - 19,500원', '쉐차안 쉬림프 파스타 - 21,500원', '케이준 후라이드 치킨 샐러드 - 21,500원', '시그니처 글레이즈드 립 - 39,000원', '뉴욕 스트립 스테이크 - 37,000원']",TGI프라이데이스,4,29점,3.4,02-6116-5711,7
8655,서울특별시 성북구 삼선동4가 361,EgDrL01G4oOA,"['파스타 - 10,000원', '스테이크 - 18,000원', '샐러드 - 8,000원']",아삐에디,None,12점,None,02-925-5069,0
8656,서울특별시 구로구 오류동 51-26,U81bA5KfgQr9,"['마끼', ' 공기밥']",월드회집,None,12점,None,02-2689-2256,0
8657,서울특별시 서대문구 창천동 2-42,zb0GnlpHGK11,"['라구파스타 - 13,000원', '라자냐 - 14,000원', '볼 샐러드 - 3,000원', '와인 - ', '음료 - 2,000원']",라구식당,31,73점,4.0,02-364-2224,212
8658,서울특별시 동작구 사당동 708-458,qOZvVa7Qjrs1,"['숯불치킨', ' 라면']",꼬꼬아찌,2,38점,4.4,02-535-9259,19
8659,서울특별시 관악구 신림동 1464-18,8iLwnWzPPMFP,"['숯불무뼈닭발 - 22,000원', '숯불통뼈닭발 - 20,000원', '숯불주꾸미 - 22,000원', '숯불양념꼼장어 - 22,000원', '숯불소금구이꼼장어 - 22,000원', '숯불양념닭목살구이 - 22,000원', '숯불소금구이닭목살 - 22,000원', '양푼이국물닭발 - 21,000원', '해물왕창파전 - 15,000원', '숯불빌소세지 - 15,000원', '오돌뼈 - 12,000원', '숯불소금구이똥집 - 12,000원', '얼큰꼬꼬볶음탕 (닭도리탕) - 27,000원', '숯불닭날개 - 22,000원']",불타는꼬꼬발,3,31점,4.0,02-6349-3055,22
8660,서울특별시 중랑구 묵2동 240-46,BGg0B0nu5RBh,"['곤드레밥 - 7,000원', '흑미 고구마 가마솥밥 정식 - 9,000원', '곤드레 가마솥밥정식 - 9,000원', '더덕 영양 가마솥밥 정식 - 9,000원', '산채가 쌈밥 정식 - 10,000원', '산채가 특선 정식 - 15,000원', '곤드레 묵은지 찌개 - 6,000원', '양푼이 동태 매운탕 - 6,000원', '황태구이 백반 - 8,000원', '더덕 생고기 삼겹살 - 13,000원', '코다리찜 중 - 25,000원', '곤드레아구찜 중 - 30,000원', '아구탕 중 - 30,000원', '더덕 쭈꾸미 볶음 중 - 20,000원']",산채가,None,17점,None,02-948-1138,15
8661,서울특별시 용산구 한남동 741-17,nCbqUhuWfMII,"['이태원우육미엔 - 8,500원', '마라우육미엔 - 11,500원', '매운똠양우육미엔 - 10,500원', '딴딴미엔 - 8,500원', '대만식고기짜장 - 6,500원']",이태원우육미엔,15,64점,3.7,02-798-5556,100
8662,서울특별시 영등포구 여의도동 54-2,P3PqSkt2e2KO,"['앵그리버드 - 17,000원', '앵그리버드와 감자 - 20,000원', '앵그리버드 레드 - 18,000원', '앵그리버드 블랙 - 18,000원', '순살 앵그리버드 - 18,000원', '순살 앵그리버드와 감자 - 21,000원', '순살 앵그리버드 레드 - 19,000원', '순살 앵그리버드 블랙 - 19,000원', '크리스피 텐더와 감자 - 16,000원', '버팔로 윙과 감자 - 15,000원', '그린라이트 샐러드 - 14,000원', '소시지와 친구들 - 13,000원', '백화점 육포와 땅콩 - 12,000원', '스팸튀김 - 9,000원', '오리지널 감자튀김 - 8,000원', '케이준 감자튀김 - 8,000원', '나초칩 - 8,000원', '골빔면 - 9,000원', '촉촉오징어 - 12,000원', '중화 치킨 샐러드 - 14,000원', '바삭 황태 구이 - 14,000원', '미미네 생활 떡볶이 - 15,000원']",생활맥주,6,45점,3.7,02-783-9664,46
8663,서울특별시 성북구 동선동1가 35,DLYSnlT21hwv,"['과일접시 - 5,800원', '프루츠 안심치킨 - 15,900원', '치즈떡볶이 - 13,900원', '베이컨감자피자 - 13,900원', '바삭바삭포테이토 - 5,900원', '쪼꼬미 새우튀김 - 6,900원', '크림치즈볼 - 6,900원', '명란밀크파스타 - 7,900원', '레드페스토파스타 - 7,900원', '철판김치삼겹 - 11,900원', '고르곤졸라피자 - 12,900원', '얼큰존슨탕 - 13,900원', '아임파인닭발앤유 - 13,900원', '꼬치어묵탕 - 14,900원', '골뱅면 - 15,900원', '감바스알아히요 - 15,900원', '빨간맛짬뽕탕 - 16,900원', '연어플래터 - 17,900원', '치즈벌떡구이 - 5,900원', '야채계란말이 - 6,900원', '앙증왕새우 - 7,900원', '모듬마른안주 소 - 10,900원', '두부김치삼겹두루치기 - 14,900원', '프루츠화채빙수 - 14,900원']",와라와라,2,30점,4.6,02-922-1109,1
8664,서울특별시 관악구 봉천동 1613-2,VHBRSXY2HuA3,"['급랭삼겹살 - 12,000원', '골뱅이냉비빔국수 - 6,000원', '볶음밥 - 3,000원', '치즈추가 - 2,000원', '골뱅이파채 - 10,000원', '낙지볶음백반 - 10,000원', '청국장&양념게장백반 - 9,000원', '제육볶음쌈밥백반 - 8,000원']",백산식당,2,33점,4.0,02-877-8271,5
8665,서울특별시 동대문구 청량리동 640,6632aVlB7M4S,"['설렁탕 - 8,000원', '등심 - 18,000원', '갈비꽃살 - 25,000원', '살치살 - 20,000원', '토시살 - 18,000원']",장수면옥,None,21점,None,02-967-8111,1
8666,서울특별시 용산구 한강로2가 258-5,VeWOwirex6pW,"['생연어회(중, 대) - 29000~44000', '모듬회(중, 대) - 35000~50000', '오도로 - 35,000원']",제주항,None,31점,None,02-3143-5977,21
8667,서울특별시 관악구 남현동 1060-10,5by4GMyzzX4g,"['생선회 모둠 (중) - 58,000원', '해산물 모둠 (중) - 62,000원', '랍스터 버터구이 - 36,000원', '완도 전복 - 30,000원', '거제도 돌멍게 - 20,000원', '통영 해삼 - 17,000원', '삼천포 개불 - 20,000원', '독도 꽃새우 - 30,000원', '성게알 - 28,000원', '동해 참문어 숙회 - 33,000원', '여수 돌문어 숙회 - 22,000원', '태안 참소라 숙회 - 26,000원', '통영 뿔소라 숙회 - 25,000원', '박달 대게 찜 - 60,000원', '수산 씨푸드 샐러드 - 25,000원', '제주 삼치구이 - 26,000원', '동해 생골뱅이 무침 - 28,000원', '수산 모둠 해물탕 (중) - 50,000원', '속초 자연산 섭탕 - 35,000원', '동해 백합탕 - 26,000원', '수산 초밥 - 25,000원', '수산 물회 - 9,000원', '수산 해물 미역국 정식 - 15,000원', '수산 회덮밥 - 9,000원', '제주 대방어 회 - 38,000원']",카타나 쇼부,4,21점,3.1,02-581-6071,12
8668,서울특별시 중랑구 망우동 403-4,cExsnCy3Yef8,"['중국집', ' 탕수육']",짜이뽕,None,12점,None,02-433-9888,0
8669,서울특별시 강동구 천호동 409-31,ctMEnlC9hQ89,"['에스프레소 - 3,500원', '아메리카노 - 3,500원', '카페라떼 - 4,000원', '카페모카 - 4,500원', '바닐라라떼 - 4,500원', '녹차라떼 - 4,500원', '초코라떼 - 4,500원', '말차초코크림라떼 - 5,000원', '치즈테린느 - 4,000원', '말차초코테린느 - 4,500원']",키읔피읖,7,46점,4.1,070-4191-0112,4
8670,서울특별시 도봉구 창5동 296-1 타임프라자 1층,7ypKrN66Qnqg,"['아메리카노 - 2,800원', '에이드 - 4,000원', '프라치노 - 4,200원', '카야토스트 - 2,500원', '카페라떼 - 3,200원']",카페 비바,None,19점,None,02-906-5999,0
8671,서울특별시 도봉구 쌍문동 100-35,G6TL1Ztq71BJ,"['양념 소갈비살 한판 600g - 32,000원', '한우 불고기 1인분 300g - 20,000원', '돼지숯불구이 1인분 300g - 10,000원', '시골 삼겹살 1인분 200g - 8,000원', '꼬들살 1인분 150g - 10,000원', '꼬불살 (소금/양념/반반) 한판 450g - 20,000원', '추가 꼬불살 1인분 150g - 7,000원', '한우 육회 150g - 18,000원', '새송이버섯 - 3,000원', '비빔공기밥 - 3,000원', '물냉면/비빔냉면 - 5,000원', '팔도비빔면 - 3,000원', '청국장 백반 - 5,000원', '돼지 김치찌개 - 8,000원', '한우 뚝배기 불고기 - 8,000원', '한우 육회 비빔밥 - 8,000원', '양념 소갈비살 반근추가 300g - 17,000원', '제육볶음 정식 (제육볶음 + 청국장) - 9,000원']",동적불고기,7,50점,3.7,02-906-9732,69
8672,서울특별시 송파구 방이동 98-7,Eu1jbq8b3LK9,"['런치초밥(10pcs)+꼬마우동 or 꼬마모밀 - 8,000원', '오늘의초밥A(10pcs) - 10,000원', '오늘의초밥B(12pcs) - 14,000원', '특A 초밥 (10pcs) - 15,000원', '특B 초밥(12pcs) - 18,000원', '특모듬초밥(14pcs) - 25,000원']",스시선,5,49점,4.5,02-413-2585,6
8673,서울특별시 동대문구 전농1동 584-20,IPLcgJ4yxYRL,"['된장찌개 - 7,000원', '김치찌개 - 8,000원', '대구탈 - 9,000원', '알탕 - 9,000원', '부대찌개 - 9,000원', '육개장 - 8,000원', '돌솥비빔밥 - 7,000원', '돼지불백 - 9,000원', '오징어불백 - 9,000원', '삼치구이 - 10,000원', '삼겹살 - 13,000원', '삼계탕 - 10,000원', '조기매운탕 - 8,000원']",보성장,None,18점,None,02-2212-7512,9
8674,서울특별시 송파구 신천동 29,AUEa0onGG1qK,"['곰탕 - 12,000원', '특별곰탕 - 15,000원', '특별 고기만 - 16,000원', '특별 내포만 - 13,000원', '더 많이(20공) - 20,000원', '더더많이(25공) - 25,000원', '수육 - 30000~50000']",수하동곰탕,7,38점,3.3,02-3213-4559,24
8675,서울특별시 강남구 역삼동 671-14,iav1ibb0zIH7,"['곰탕 - 11,000원', '특곰탕 - 14,000원', '쌀면곰탕 - 11,000원', '특쌀면곰탕 - 14,000원', '수육 - 48,000원', '특고기추가 - 20,000원', '장국수 - 8,000원', '장죽 - 3,000원', '명태회무침 - 7,000원']",이도곰탕,13,63점,3.7,02-569-0524,94
8676,서울특별시 광진구 광장동 329-1,Eo12lceCW040,"['토피 넛 라떼 - 5,800원', '토피 넛 팝콘 트리 프라푸치노 - 6,500원', '캐모마일 릴렉서 - 6,100원', '다크 초콜릿 - 6,100원', '카페 아메리카노 - 4,100원', '카페 라떼 - 4,600원', '디카페인 카페 라뗴 - 4,900원', '오늘의 커피 - 3,800원', '스타벅스 돌체 라떼 - 5,600원', '카라멜 마키아또 - 5,600원', '카푸치노 - 4,600원', '카페 모카 - 5,100원', '화이트 초콜릿 모카 - 5,600원', '콜드 브루 - 4,500원', '자몽 허니 블랙 티 - 5,300원', '아이스 자몽 허니 블랙 티 - 5,300원', '망고 바나나 블렌디드 - 6,300원', '에스프레소 프라푸치노 - 5,100원', '자바 칩 프라푸치노 - 6,100원']",스타벅스 광나루점,2,31점,4.5,02-758-8648,2
8677,서울특별시 금천구 독산동 291-5,J4p1Qma9WiQP,"['쌈밥', ' 불고기']",우렁이네쌈밥,None,22점,None,02-893-3838,0
8678,서울특별시 서초구 잠원동 28-8,TVQsPfsVQV89,"['아나고 구이 - 49,000원', '전복 구이 - 49,000원', '사시미 (모둠회) 중 - 80,000원', '성게 비빔밥 - 13,000원', '멍게 비빔밥 - 7,000원', '장어탕 - 8,000원', '간장새우 - 12,000원']",신사 머구리,2,26점,4.0,02-2282-3355,1
8679,서울특별시 강북구 번동 467-1,VP7hwqeAoJuY,"['진호세트(대) - 50,000원', '진호세트(소) - 32,000원', '도미세트 - 70,000원', '농어세트 - 70,000원', '광어+연어초밥 - 12,000원', '광어 - 12,000원', '우럭 - 12,000원', '전복 - 12,000원', '해삼 - 12,000원', '연어 - 12,000원']",진호횟집,None,20점,None,02-902-9915,1
8680,서울특별시 서초구 서초동 1695-26,DVZKpTlb7jzO,"['런치) 빠네크림파스타 - 14,800원', '런치) 까르보나라 - 13,000원', '런치) 봉골레 - 13,000원', '런치) 빼쉐 - 14,800원', '런치)엔쵸비파스타 - 13,000원', '리코타샐러드 - 10,500원', '구운버섯샐러드 - 12,800원', '리코타루꼴라피자 - 19,500원', '돌체피자 - 17,000원', '스테이크피자 - 20,500원', '채끝등심스테이크 - 26,000원', '런치)스테이크리조또 - 17,500원', '디너)치킨스테이크 - 21,000원', '디너)채끝등심스테이크 - 26,000원', '1인set - 19,800원', '2인set - 58,000원', '3인set - 86,000원', '4인set - 118,000원']",톨리브,None,40점,None,02-532-0044,56
8681,서울특별시 양천구 목동 602-14,yPpSkoPADqrq,"['로미오 - 6,900원', '베트남쌀국수 - 5,900원', '게살크림국수 - 6,900원', '물/비빔냉면 - 5,000원']",빨랑,None,13점,None,02-2648-6288,3
8682,서울특별시 광진구 화양동 37-93 1층,QDcUD53XRt19,"['한우육회 - 12,000원', '한우 육사시미 - 15,000원', '한우육전 - 20,000원', '추억의 팝콘치킨 - 8,000원', '소고기숙주볶음 - 12,000원', '크림새우 - 18,000원', '모짜렐라토마토샐러드 - 12,000원', '한우 찹스테이크 - 20,000원', '스지오뎅탕 - 18,000원', '소고기 해장라면 - 7,000원', '사골 물만두탕 - 7,000원', '크림군만두 - 7,000원', '비벼먹는떡꼬치 - 6,000원', '국물떡볶이 - 10,000원', '스지미소조림 - 10,000원', '한우타다끼 - 20,000원']",육성회비,7,49점,3.5,02-468-8096,45
8683,서울특별시 송파구 잠실동 181,ZK03SfrAVlaZ,"['기본카레라이스 - 6,500원', '가지카레라이스 - 8,000원', '야채카레라이스 - 8,500원', '버섯카레라이스 - 7,500원', '허브치킨카레라이스 - 9,000원', '포크카레라이스 - 9,000원', '함바그카레라이스 - 10,000원', '비프카레라이스 - 10,500원', '알새우카레라이스 - 11,000원', '해산물카레라이스 - 11,000원', '기본카레우동 - 6,500원', '버섯카레우동 - 7,500원', '허브치킨카레우동 - 9,000원', '비프카레우동 - 10,500원', '알새우카레우동 - 11,000원', '해산물카레우동 - 11,000원', '기본크림카레파스타 - 6,500원', '버섯크림카레파스타 - 7,500원', '허브치킨크림카레파스타 - 9,000원', '함바그크림카레파스타 - 10,000원', '기본하야시라이스 - 6,500원', '버섯하야시라이스 - 7,500원', '허브치킨하야시라이스 - 9,000원', '비프하야시라이스 - 10,500원', '소스가츠동(돈까스덮밥) - 8,500원', '규동(쇠고기덮밥) - 8,500원', '가라아게마요동(가라아게덮밥) - 8,500원', '포크세트 - 13,500원', '치킨세트 - 13,500원', '해산물세트 - 15,500원', '키즈세트 - 7,000원', '아비꼬A세트 - 27,000원', '아비꼬B세트 - 27,000원']",아비꼬,None,29점,None,02-422-5599,18
8684,서울시 동대문구 회기동 16-11 B1F,RI8AXG8IlUxx,"['1인당 - 4,900원']",상냥한눈빛의 떡볶이,4,32점,4.0,02-959-7077,17
8685,서울특별시 노원구 상계동 1262,5no522isibMD,"['프리미엄 꽃등심 스테이크 - ', '프리미엄 목살 스테이크 - ', '화덕피자 - ', '파스타 - ']",리틀파스타,None,12점,None,02-930-7748,0
8686,서울특별시 서초구 방배동 790-13,7lHEsIUYHiC9,"['서호김밥 - 4,500원', '참치김밥 - 4,500원', '고추장소고기김밥 - 5,000원', '다시마김밥 - 5,000원', '치즈김밥 - 4,500원', '유부김밥 - 4,500원', '옛날김밥(어린이용) - 2,500원', '감자수제비 - 7,000원', '김치수제비 - 7,000원', '떡볶이 - 5,000원', '라면볶이 - 4,500원', '라면 - 3,500원', '계란라면 - 4,000원', '떡라면 - 4,000원', '치즈라면 - 4,500원', '(여름)냉우동 - 7,000원', '(겨울)오뎅탕 - 7,000원']",서호김밥,15,62점,3.9,02-594-4434,156
8687,서울특별시 구로구 구로동 3-25 신도림테크노마트 지하1층 푸드코트 031호,AJ8K9uyhWcec,"['알리오올리오 파스타 - 6,900원', '까르보나라 파스타 - 7,900원', '게살크림 파스타 - 9,900원', '볼레네제 파스타 - 10,900원', '쉬림프 크림 파스타 - 10,900원', '봉골레 파스타 - 8,900원', '크림폭탄 빠네 - 11,900원', '로제폭탄 빠네 - 12,900원', '원조폭탄 빠네 - 13,900원', '떡볶이폭탄 빠네 - 14,900원']",더제이케이키친박스,None,13점,None,02-2111-1355,2
8688,서울특별시 은평구 갈현동 404-5,764OsPspthAU,"['광어 소 - 20,000원', '광어 중 - 25,000원', '우럭 중 - 23,000원', '우럭 대 - 30,000원', '모등회 대 - 45,000원']",연신내회수산,None,13점,None,02-358-0088,3
8689,서울특별시 노원구 상계동 617,KjwtX3UpQ1ty,"['모듬초밥 - 10,000원', '특선초밥 - 16,000원', '연어초밥 - 15,000원', '광어+연어초밥 - 16,000원', '광어초밥 - 16,000원', '도로초밥 - 27,000원']",잼재미초밥,2,17점,3.4,02-937-3339,0
8690,서울특별시 강북구 수유동 224-16,1R0oyOlssWwg,"['딱새우회', ' 이자카야']",토리고야,None,21점,None,02-990-2570,8
8691,서울특별시 광진구 자양동 779,EIz2PgZFeLVw,"['소고기 샤브 세트 (평일런치) - 16,800원', '소고기 샤브 세트 (평일디너) - 21,000원', '소고기 샤브 세트 (주말/공휴일) - 23,000원', '해물 샤브 세트 (평일런치) - 20,000원', '해물 샤브 세트 (평일디너) - 23,000원', '해물 샤브 세트 (주말/공휴일) - 25,000원', '한우 샤브 세트 (평일런치) - 22,000원', '한우 샤브 세트 (평일디너) - 24,000원', '한우 샤브 세트 (주말/공휴일) - 26,000원', '스페셜 샤브 세트 (평일런치) - 26,000원', '스페셜 샤브 세트 (평일디너) - 28,000원', '스페셜 샤브 세트 (주말/공휴일) - 30,000원', '초등학생 (평일) - 12,000원', '초등학생 (주말/공휴일) - 13,000원', '36개춸이상 미취학 - 7,000원']",마루샤브 구의점,None,14점,None,02-2024-4400,4
8692,서울특별시 서초구 방배동 450-3,l3FbUyXGWdYv,"['숯불고등어구이 - 14,800원', '숯불모듬꼬치 - 27,800원', '연어사시미 - 18,800원']",군선생,None,36점,None,02-581-1676,57
8693,서울특별시 서대문구 대현동 60-11,kR3PJMjAN2UP,"['불고기 와플  - 5,700원', '모짜렐라 불고기 와플  - 6,300원', '불고기 치즈전 - 8,000원']",야채를담다,2,26점,5.0,010-5910-4008,0
8694,서울시 광진구 구의동 251-177,Z6o78AUhT3BE,"['칼국수 - 6,500원', '수제비 - 6,500원']",구의동손칼국수,4,51점,4.2,02-455-5502,15
8695,서울특별시 노원구 월계동 54-1 3층,FqjoRna11MSt,"['퀸 스테이크 - 13,900원']",퀸 스테이크,None,13점,None,02-909-3206,0
8696,서울특별시 도봉구 쌍문동 88-1,VRHjyowFGzW0,"['점심특선A (소고기 샤브) - 9,000원', '점심특선B (매운버섯 샤브) - 11,000원', '점심특선C (월남쌈 샤브) - 11,000원', '점심특선D (한우 샤브) - 12,000원', '소고기 샤브 - 11,000원', '스페셜 샤브 - 14,000원', '한우 샤브 - 20,000원', '월남쌈 샤브 - 14,000원', '해물 샤브 - 16,000원', '모듬 샤브 - 20,000원', '매운버섯 샤브 - 13,000원', '납작군만두 - 5,000원', '고로케 - 5,000원', '국물떡볶이 - 5,000원', '새우샐러드 - 10,000원', '치즈/등심돈까스 - 7,000원']",채선당 쌍문점,3,36점,4.4,02-900-4774,2
8697,서울 영등포구 당산동3가 300,GunjhK9eWOky,"['아보카도 에그 - 10,000원', '이탈리안 파니니 - 11,000원', '하우스 스테이크 - 28,000원']",베르두레,3,34점,4.2,070-8835-2946,3
8698,서울특별시 관악구 대학동 1533-18,NgIX1p9kXm52,"['소고기 쌀국수 - 7,500원', '해산물 쌀국수 - 8,000원', '베트남 덮밥 - 8,000원', '팟타이(해산물볶음쌀국수) - 9,000원', '분짜 - 8,500원', '월남쌈 - 28,000원']",포36거리,None,14점,None,02-877-4282,2
8699,부산광역시 중구 광복동2가 11-1,1fOtvAGIwXqX,"['주중런치 - 15,900원', '주중디너 - 18,900원', '주말/공휴일 - 19,900원', '중고등학생 - 15,900원', '초등학생 - 10,900원', '미취학아동 - 6,900원']",스시오블랙컨테이너,None,18점,None,051-256-4348,52
8700,서울시 광진구 자양동 232-4,oAqIJFLN0fvb,"['수육(대) - 55,000원', '수육(중) - 40,000원', '설렁탕 - 8,000원', '손만두국 - 8,000원', '수제돈까스 - 9,000원', '도가니탕 - 13,000원', '꼬리곰탕 - 15,000원', '소머리곰탕 - 11,000원', '만두전골 - 40,000원', '해물부추전 - 17,000원']",민정식당,5,64점,5.0,02-452-3574,169
8701,서울특별시 성북구 길음동 518-8,EySYzre2klCM,"['횟집', ' 전어']",진주품은활어,None,13점,None,02-984-3200,2
8702,서울특별시 동대문구 신설동 94-57,QtxMcznJWkEx,"['설렁탕 - 8,000원', '도가니탕 - 13,000원', '꼬리곰탕 - 15,000원', '뚝불고기 - 10,000원', '황태해장국 - 6,000원', '냉면 - 7,000원', '수육 - 25000~35000', '도가니수육 - 25000~35000', '꼬리찜 - 35000~45000', '우설 - 27,000원', '등골 - 27,000원', '지라 - 10,000원']",옥천옥,2,37점,3.5,02-2292-8201,36
8703,서울특별시 노원구 상계동 693,eGiwDZxvEfT9,"['탄탄면 - 8,000원', '우육탕면 - 11,000원', '대만식 만둣국 - 8,000원', '계란볶음밥 - 7,000원', '갈비튀김 볶음밥 - 10,000원']",위안바오,7,25점,3.4,070-7723-9219,0
8704,서울특별시 영등포구 당산동4가 36-3,wyI1KEBqh1z2,"['프리미엄쌀국수 - 10,500원', '비프쌀국수 - 8,000원', '하노이볶음밥 - 11,500원', '해산물쌀국수 - 9,500원', '숯불구이 볶음밥 - 11,500원']",포베이,None,12점,None,02-2677-0017,1
8705,서울특별시 마포구 동교동 150-9,N5zpbp4Xv6V1,"['로제미네스트로네 스프 - 9,000원', '양송이 크림스프 - 9,000원', '리옹 샐러드 - 14,000원', '카프레제 - 15,000원', '연어 그라브락스 - 16,000원', '봉골레 파스타 - 16,000원', '시칠리아페스토 파스타 - 17,000원', '오징어 먹물 리조또 - 19,000원', '한우 1++ 채끝 스테이크 - ', '이베리코 베요타  스테이크 - 22,000원', '연어 스테이크 - 24,000원', '셰프 스페셜 메인 - ', '런치 세트 메뉴 - 29,000원', '코스 메뉴 - 43,000원', '하몽과 메론 - 18,000원', '모듬치즈 과일 - 19,000원', '칠리치즈 프라이즈 - 12,000원', '감바스 - 15,000원', '빌라 더 다이닝 플래터 - 35,000원', '올리브 절임 - 9,000원', '데일리 수제 디저트 플레이트 - 9,000원', '일리 프리미엄 캡슐 커피 - 5,000원', '데일리 프리미엄 차(Tea) - 5,000원', '와인 - ', '빵 - 2,000원', '청양고추 까르보나라 - 16,000원', '1++한우안심스테이크 - ', '트러플버섯크림파스타 - 17,000원', '토마토 해산물 파스타 - 20,000원']",빌라더다이닝,3,53점,5.0,02-322-4363,58
8706,서울시 성북구 정릉동 585-2,WDNa3fjfkGJa,"['닭류_염통 - 1,300원', '닭류_모래집 - 1,400원', '닭류_척추살 - 1,500원', '닭류_가슴살 - 1,600원', '닭류_껍질 - 1,700원', '닭류_엉덩이 - 1,800원', '닭류_네기마 - 1,900원', '닭류_허벅지 - 2,000원', '닭류_가슴연골 - 2,000원', '닭류_무릅연골 - 2,000원', '닭류_날개 - 22,000원', '육류_계란구이 - 2,000원', '육류_목살 - 2,000원', '육류_소시지 - 2,000원', '육류_양어깨살 - 2,500원', '육류_우설 - 2,800원', '삼겹살말이_뿅이 - 2,500원', '삼겹살말이_모찌 - 2,500원', '삼겹살말이_아스파 - 3,000원', '삼겹살말이_토마토 - 3,000원', '야채_마늘 - 1,300원', '야채_은행 - 1,500원', '야채_양송이 - 1,700원', '야채_옥수수 - 1,900원', '어패류_관자 - 2,500원', '어패류_시사모 - 3,000원', '어패류_새우 - 3,500원', '어패류_명란 - 4,000원', '회_연어회 - 6,000원', '회_참치회 - 6,000원', '회_곤부회 - 9,000원', '밥류_주먹밥 - 3,000원', '밥류_계란밥 - 3,000원', '밥류_꼬치밥 - 4,000원', '밥류_명란밥 - 4,500원', '쯔쿠네 - 4,000원', '생야채_양배추 - 1,500원', '생야채_오이된장 - 2,000원', '동해 반건조 노가리 - 3,000원', '국물_유부시루 - 1,500원', '국물_오차 - 2,500원', '주류_생맥주 - 5,000원', '주류_산토리 - 6,000원', '주류_짐빔하이 - 5,000원', '주류_진저하이 - 5,000원', '주류_레몬하이 - 5,000원', '주류_샷추가 - 3,500원', '주류_히레사케 - 5,000원', '주류_도쿠리온 - 7,000원', '주류_도쿠리냉 - 7,000원']",토리아에즈,None,13점,None,02-909-7789,0
8707,서울특별시 마포구 상수동 328-4 1층,y4C8fREPnkto,"['마르게리타 - 18,000원', '콜라 - 3,000원', '닥터페퍼 - 4,000원', '리조또산타마리아 - 21,000원', '문어샐러드 - 23,000원', '수퍼 페퍼로니 - 23,000원']",브렛피자,6,44점,4.4,02-324-3284,2
8708,서울특별시 금천구 독산동 1003-2,Je4jQD5NNiAA,[],전주셀프식당,None,12점,None,02-807-4016,0
8709,서울특별시 강북구 미아동 54-46,rIazX6SS4hOM,"['아메리카노 - 4,000원', '제곱라떼 - 5,500원', '돌체라떼 - 5,000원', '그린티라떼 - 5,500원', '카라멜라떼 - 5,000원', '플레인마들렌 - 1,500원', '소보로스콘 - 3,800원', '큐브파운드케이크 - 3,600원', '블랑 - 7,500원', '빅웨이브 - 8,000원', '코젤다크 - 7,500원', '블루문 - 7,500원']",제이제곱,4,25점,3.9,010-5967-3650,3
8710,서울특별시 강북구 미아동 54-257,C5pK7GV0Ac4O,"['쭈꾸미 - 12,000원', '쭈삼 - 13,000원', '쭈삼새우 - 14,000원', '쭈불고기 - 14,000원', '쭈차돌박이 - 15,000원']",용두동매운쭈꾸미,None,21점,None,02-980-2826,2
8711,서울특별시 용산구 청파동2가 71-144,Cyui0bXrCo2F,"['일반 - 8,900원', '학생(초중고) - 7,900원', '소인(7세이하) - 4,900원', '퐁듀치즈 - 4,000원', '마음껏 Take out - 15,000원']",두끼떡볶이 숙대점,None,22점,None,02-717-2771,7
8712,서울특별시 노원구 상계동 337,Bao54tj8b9GT,"['스페셜커피 - ', '수플레 - ', '스페셜티 - ']",감각,6,50점,4.2,070-7576-4177,9
8713,서울특별시 양천구 목동 962-1 트라팰리스 이스턴에비뉴 1층,jq2dnrx2yFhh,"['평일점심 - 14,000원', '평일저녁 - 18,000원', '주말 및 공휴일 - 19,500원']",블라블라그릴,5,26점,3.1,02-2604-5399,24
